"Airline","Departure","Destination","distance_km"
"WN","ABQ","LAS","781.117"
"SC","HSN","JJN","681.874"
"FU","TSN","LYI","463.229"
"MF","HGH","HRB","1784.854"
"VA","ZQN","SYD","1938.921"
"9I","TIR","BPM","440.177"
"ZL","SYD","GFF","471.686"
"TV","XIY","USM","2906.733"
"P4","ABV","YOL","567.967"
"DZ","NTG","CJU","539.961"
"YQ","EGO","LED","1093.215"
"CA","WUX","DLC","836.844"
"CZ","KWE","XFN","819.812"
"CZ","CJU","DLC","751.543"
"7H","CHU","CKD","65.377"
"HZ","UUS","KHV","591.879"
"QG","DPS","TIM","2443.675"
"WS","YHZ","YQX","814.443"
"KN","PKX","HUZ","1838.218"
"AV","SAP","SJO","728.446"
"SC","TSN","HRB","1027.0"
"KA","CNX","HKG","1605.128"
"IB","ORN","MAD","597.35"
"M4","CAI","SSH","375.88"
"JT","MDC","SUB","1673.11"
"AY","LHR","MIA","7108.929"
"CZ","YNZ","WUH","636.367"
"LH","MUC","GRZ","312.671"
"5J","MNL","DXB","6906.038"
"UA","DEN","HYS","477.846"
"MF","JJN","PEK","1709.718"
"BA","CDG","JFK","5833.65"
"ET","VXC","BEW","726.264"
"IW","DPS","LBJ","519.945"
"A5","CFE","BIA","618.532"
"SQ","JNB","CPT","1271.068"
"BA","MSY","MIA","1084.593"
"BB","SJU","ANU","468.585"
"IB","BCN","FCO","846.878"
"J9","KWI","ATZ","1678.752"
"TK","SAW","JED","2329.071"
"ZH","KWE","CAN","742.42"
"AI","SYD","DEL","10435.372"
"GX","NNG","NAO","931.931"
"GF","BAH","ISB","2283.785"
"9I","PNQ","GOI","356.092"
"SA","JNB","PLZ","908.229"
"JN","FCO","AHO","354.821"
"CM","SJO","SAP","728.446"
"FR","SVQ","EIN","1793.895"
"HO","KWE","WNZ","1396.892"
"LH","FRA","OPO","1652.746"
"NH","OKA","ICN","1258.572"
"BA","LCY","AMS","335.067"
"ZH","DAT","HFE","982.484"
"AM","HMO","MTY","1140.421"
"U2","CDG","LIN","644.078"
"CZ","HKG","YIW","992.991"
"BA","LHR","ABZ","647.095"
"L6","DKR","CKY","712.139"
"HU","PEK","HGH","1149.54"
"MU","HFE","CAN","1012.255"
"IB","BCN","OVD","711.582"
"9W","BOM","IDR","505.953"
"W6","NYO","WRO","854.635"
"VA","MUC","MAN","1130.047"
"SJ","BPN","JOG","1018.878"
"MF","XMN","NNG","1036.954"
"BW","BGI","ANU","514.746"
"AF","GOT","CDG","1156.163"
"TP","LIS","IAD","5765.782"
"KU","FCO","KWI","3491.347"
"F9","TTN","PBI","1588.095"
"VN","KUL","SGN","1050.294"
"AB","HEL","ZRH","1778.189"
"AB","MUC","MAD","1496.97"
"KM","CTA","MUC","1239.391"
"X3","MUC","BVC","4769.197"
"OU","ZAG","BCN","1229.442"
"FA","CPT","ELS","861.218"
"AZ","CTA","LIN","1009.198"
"FI","KEF","CPH","2143.921"
"U2","LTN","CDG","379.371"
"AF","CDG","IBZ","1131.397"
"MU","JJN","HGH","630.874"
"FR","DUB","NTE","771.196"
"KE","OIT","ICN","652.418"
"6E","HYD","KLH","444.876"
"P5","BLB","MDE","552.664"
"I2","NAP","MAD","1503.626"
"MU","INC","HKG","1949.618"
"FR","IBZ","BGY","1019.537"
"MH","KUL","KNO","329.071"
"IB","TFN","SVQ","1390.141"
"US","JAX","CLT","529.414"
"G3","MAO","FOR","2389.704"
"JL","FUK","TKS","388.512"
"IO","IKT","KHV","2204.806"
"UA","CLE","PHX","2790.76"
"BA","LHR","LOS","5004.06"
"MU","CGD","KWE","544.806"
"KU","TRV","KWI","3800.339"
"AZ","BCN","FCO","846.878"
"9K","GGW","BIL","304.726"
"G4","SFB","PBG","1893.795"
"AK","AOR","KUL","409.646"
"KE","SIN","SGN","1093.017"
"LR","GLF","SJO","186.774"
"SK","CPH","LHR","979.611"
"AR","EZE","MDZ","972.488"
"AP","LIN","AMS","831.082"
"W4","LIM","TGI","345.517"
"OK","OSR","PRG","279.447"
"TR","SIN","DPS","1671.498"
"NH","CAN","NRT","2944.428"
"CZ","DLC","DQA","913.358"
"DE","FRA","SEZ","7561.574"
"GQ","CFU","PVK","105.153"
"EW","FRA","WDH","8110.786"
"ZH","NNG","HAK","380.146"
"FL","SNA","PHX","543.236"
"US","CLT","IAD","517.371"
"SK","MUC","ARN","1317.311"
"PC","ESB","EBL","1050.753"
"LA","LIM","AQP","765.517"
"SC","CSX","HFE","559.972"
"CA","ZHA","PEK","2179.17"
"IB","TLV","MAD","3543.838"
"VA","PHE","BME","465.422"
"CA","YIW","CKG","1295.409"
"PS","KBP","TXL","1241.331"
"IB","LIS","BCN","994.0"
"ZB","HRG","MAN","4145.864"
"WN","LIT","LAS","2078.612"
"CA","ICN","TSN","815.216"
"KC","TSE","AKX","1007.849"
"3U","INC","LJG","1418.231"
"B6","JFK","POS","3557.359"
"FR","SVQ","MRS","1153.068"
"AA","BWI","CLT","580.708"
"LA","AQP","LIM","765.517"
"GS","HAK","MXZ","763.045"
"LJ","DAD","PUS","2962.161"
"VN","SGN","FOC","2166.778"
"U2","NAP","PRG","1024.642"
"WN","AMA","DEN","578.607"
"5T","YUX","YFB","793.365"
"6E","HYD","TIR","417.581"
"8L","LJG","MIG","685.139"
"UA","GUM","MNL","2566.683"
"SG","CCU","IXZ","1306.148"
"HU","XIY","KWE","898.982"
"AA","PHX","SBP","817.046"
"AZ","FCO","LOS","4014.434"
"SA","MSU","JNB","375.752"
"AZ","AAL","AMS","623.926"
"AD","CNF","TXF","510.129"
"EI","DUB","LCY","478.335"
"4U","LHR","STR","756.253"
"SN","FRA","LOS","4856.822"
"F9","FAT","DEN","1354.783"
"AA","LHR","SAN","8806.903"
"S7","NRT","KHV","1481.596"
"KL","AUA","AMS","7878.413"
"TK","SAW","KSY","1162.702"
"TR","SHE","SIN","4886.709"
"AZ","VCE","PMO","817.267"
"TK","BAL","SAW","1065.716"
"B6","BWI","BOS","594.054"
"AY","HEL","PRG","1319.828"
"FU","TSN","HSN","1119.949"
"WS","YQR","YYC","661.666"
"FR","MRS","AGA","1948.687"
"LI","GND","BGI","275.948"
"FR","OPO","FMM","1668.607"
"BT","VNO","RIX","267.514"
"US","PHX","OAK","1038.223"
"LH","OPO","FRA","1652.746"
"BR","SIN","PEN","602.329"
"VY","SVQ","CDG","1457.445"
"KE","PRG","ARN","1087.102"
"B6","JFK","AUA","3150.364"
"MF","TSN","DLC","362.503"
"US","FRA","DFW","8258.176"
"LX","FCO","ZRH","694.027"
"UK","BOM","CMB","1525.785"
"US","PHX","RNO","966.628"
"JT","BTH","DPS","1644.08"
"FR","EMA","CCF","1102.414"
"EW","MUC","FUE","3116.734"
"FR","BGY","EMA","1126.577"
"CM","TGU","SJO","558.128"
"JL","NRT","KUL","5408.917"
"W6","TSF","PRG","518.446"
"MF","SHE","HGH","1297.875"
"TP","LIS","OPO","277.012"
"DY","HEL","PRG","1319.828"
"UN","ABZ","LHR","647.095"
"LH","CWB","VCP","348.415"
"OD","LGK","SZB","408.929"
"PK","BHV","ISB","480.593"
"FR","MLA","TLS","1412.699"
"FR","REU","EMA","1312.67"
"CA","CNX","PEK","2908.238"
"PY","PBM","GEO","358.481"
"R3","YKS","MQJ","808.943"
"SC","XMN","HGH","671.888"
"6E","AMD","KWI","2549.546"
"BA","SAL","MAD","8666.032"
"MU","XAI","SWA","1004.652"
"FR","PRG","DUB","1454.746"
"SK","LIS","ARN","2998.306"
"Y8","KWE","XFN","819.812"
"VS","ISB","LHR","6053.81"
"R7","BLA","VLN","354.261"
"CN","PEK","INC","926.853"
"CZ","FOC","CGO","1105.812"
"GS","CKG","HAK","1153.883"
"LH","MUC","CPH","809.907"
"IR","THR","TBZ","526.9"
"BP","GBE","MUB","570.177"
"F9","LIT","DEN","1238.673"
"QG","BTH","SUB","1348.331"
"JJ","MAO","MIA","3876.646"
"QW","HFE","JJN","786.754"
"G3","FOR","SLZ","646.692"
"X3","TXL","HRG","3295.335"
"QZ","BDO","SIN","999.854"
"OZ","CGQ","ICN","728.635"
"VT","RGI","TKX","288.875"
"WS","YOW","CUN","2888.248"
"VB","LAP","MZT","429.413"
"GA","BMU","LOP","266.071"
"LK","VTE","PCQ","412.751"
"MS","CAN","CAI","7991.463"
"SV","MAD","JED","4515.802"
"TO","ALC","MAN","1681.019"
"P0","MNS","LUN","468.539"
"AD","PVH","CGB","1145.069"
"LO","LJU","WAW","811.877"
"AZ","CDG","NTE","371.783"
"EI","DUB","IAD","5463.903"
"FL","BWI","LAS","3381.12"
"GS","DLC","TNA","445.789"
"VA","SYD","DPS","4622.149"
"7M","CUN","CZM","57.387"
"U2","BCN","CDG","858.738"
"NH","NRT","ICN","1256.849"
"TK","LXR","IST","1772.915"
"ET","WAW","FRA","896.243"
"KL","MAN","AMS","486.718"
"W6","VNO","BLL","1029.178"
"FR","CFU","CIA","663.164"
"KO","SCW","USK","579.979"
"QN","EVN","KUF","1547.503"
"XQ","ESB","MUC","1912.154"
"HU","TNA","SWA","1481.041"
"LH","MUC","CLT","7350.665"
"W6","OTP","CUF","1459.59"
"LS","EMA","RHO","2924.164"
"IN","KOE","WGP","373.215"
"KN","LDS","PKX","1364.197"
"VL","ABV","YOL","567.967"
"SA","SZK","ASS","25.008"
"GA","LOP","DPS","121.957"
"SV","RAK","JED","4780.917"
"9W","DEL","KUL","3876.905"
"FR","BGY","INI","996.792"
"SK","ARN","LIN","1681.02"
"AA","MIA","PAP","1148.899"
"KL","HGH","AMS","8922.03"
"QF","DRW","BNE","2850.739"
"DL","GDL","MTY","669.963"
"AK","KUL","COK","2912.851"
"MH","PEN","SIN","602.329"
"V0","PZO","GEO","535.269"
"G4","LAS","BIL","1214.726"
"BT","RIX","BGO","1144.294"
"DE","FRA","LPA","3184.9"
"SG","HYD","BOM","622.839"
"IG","CTA","LIN","1009.198"
"AI","DEL","BAH","2619.784"
"AA","LHR","BAH","5093.739"
"LH","MUC","LWO","899.988"
"KL","CDG","PUJ","7078.847"
"TR","MNL","SIN","2374.852"
"FZ","UFA","DWC","3298.693"
"F9","DEN","DFW","1032.098"
"AA","ABQ","CLT","2327.69"
"G9","BOM","SHJ","1914.056"
"CZ","FOC","CSX","685.325"
"FR","BGY","TLL","1829.239"
"PS","KBP","FRA","1583.731"
"DL","CDG","MIA","7371.472"
"VA","BNE","ZQN","2401.225"
"TK","DIY","IST","1049.691"
"AA","SYD","MEL","705.402"
"SG","GOI","PNQ","356.092"
"DL","LAS","SAN","416.414"
"DY","BCN","BGO","2123.203"
"CZ","WUH","CIH","615.747"
"VY","BLQ","ORY","823.575"
"AA","LHR","CDG","347.168"
"CZ","CKG","FOC","1346.823"
"SV","ADE","JED","1164.583"
"PG","USM","CNX","1031.92"
"FV","LED","KUF","1395.62"
"WS","YEG","CUN","4245.804"
"QF","SYD","WLG","2227.69"
"EW","GRZ","PMI","1316.891"
"0B","OTP","BCN","1980.472"
"5J","CRK","HKG","1056.394"
"MU","XIY","MAD","9183.685"
"AA","SBA","DFW","2112.722"
"AV","BZE","SAL","462.682"
"DL","LOS","JFK","8444.432"
"JU","TXL","BEG","1002.219"
"3L","EBA","MUC","633.482"
"US","PHX","ZIH","2051.284"
"AA","PHX","CLT","2848.383"
"CZ","SJW","CSX","1130.451"
"JT","SUB","PKY","587.305"
"S4","LHR","LIS","1563.931"
"BK","HJJ","CSX","356.02"
"LH","MUC","OTP","1171.006"
"XQ","FRA","ESB","2196.778"
"VT","UAH","UAP","73.957"
"AP","CTA","TRN","1058.712"
"SP","PIX","TER","119.512"
"AA","CLT","CHS","270.551"
"KN","PKX","LYI","526.947"
"8R","MDQ","AEP","382.803"
"Z9","GUW","ALA","2009.335"
"9W","VTZ","BLR","776.198"
"GL","JJU","QUW","37.598"
"GA","DPS","NRT","5610.601"
"U2","MAD","EDI","1721.139"
"LS","BFS","ALC","1870.186"
"U2","MPL","LTN","977.525"
"AA","CLT","AVL","147.125"
"OZ","NRT","ICN","1256.849"
"VN","MAD","FRA","1422.051"
"BK","TEN","CSX","385.347"
"B2","MSQ","ODS","850.037"
"OK","EVN","PRG","2587.129"
"MU","CIH","WUH","615.747"
"IB","BCN","TLV","3081.681"
"9C","XMN","NNY","1080.659"
"AZ","RIX","OLB","2061.876"
"CZ","HFE","TYN","788.521"
"FR","LPA","EMA","3001.484"
"LH","DEN","FRA","8088.74"
"BG","DAC","HKG","2409.063"
"KL","PRG","AMS","705.008"
"CZ","AQG","CAN","881.453"
"LH","LHR","YYC","7014.965"
"CA","YCU","PEK","737.253"
"KA","CSX","HKG","657.579"
"A7","HMO","CEN","223.684"
"SC","PEK","TNA","362.553"
"CA","JJN","HGH","630.874"
"Q9","YPN","YZV","147.621"
"AF","CPT","CDG","9362.66"
"LS","HER","MAN","2929.362"
"RC","FAE","KEF","799.926"
"AI","DXB","COK","2782.577"
"ZH","HFE","SHE","1226.325"
"AA","LUX","LHR","513.627"
"AC","PUJ","YHZ","2960.363"
"AK","SBW","KCH","201.496"
"BA","EBB","LHR","6496.975"
"QZ","JOG","SIN","1241.895"
"X3","STR","FUE","2991.252"
"MU","INC","CGO","826.664"
"AV","SMR","MDE","566.348"
"EY","PXO","LIS","907.566"
"Q9","ZGS","YNA","79.33"
"G5","CKG","BAV","1243.164"
"AK","KUL","SGN","1050.294"
"BK","HRB","JMU","351.379"
"MH","PNK","KCH","209.909"
"4Y","WTL","KKH","43.294"
"AA","CUN","MIA","854.96"
"DC","VBY","GSE","384.63"
"HO","CKG","XMN","1273.043"
"IB","ORY","IBZ","1098.265"
"CA","FOC","JDZ","450.79"
"LG","CPH","LUX","795.483"
"DR","HRB","IQN","1906.451"
"LG","LUX","MLA","1670.709"
"XY","ISB","JED","3552.967"
"QS","PRG","ZTH","1470.704"
"MU","XMN","HGH","671.888"
"WN","BWI","CVG","690.098"
"AA","MIA","POS","2613.345"
"CU","HAV","CUN","509.168"
"FR","WRO","CIA","1084.968"
"AT","CMN","JED","4747.447"
"DL","SYR","JFK","335.603"
"US","ANU","MIA","2139.203"
"UA","MUC","BOS","6181.025"
"WN","PHX","MKE","2346.525"
"AM","SJD","GDL","723.245"
"IB","SVQ","TLS","922.949"
"LW","LAM","ABQ","98.307"
"AA","TLH","MIA","648.395"
"ZI","MRS","TLM","1097.909"
"FR","PMO","SVQ","1667.248"
"ZH","HYN","CSX","804.039"
"W6","BEG","BSL","1029.254"
"A5","MRS","CFR","771.72"
"8L","KWE","JJN","1196.834"
"MS","LXR","CDG","3675.535"
"GS","NAO","XIY","472.901"
"KU","ISB","KWI","2404.285"
"QG","BDO","KNO","1518.149"
"GS","DLC","WEH","206.786"
"UA","AOO","IAD","167.558"
"B2","MSQ","LED","671.784"
"CA","CGQ","SHE","317.637"
"HU","XIY","TNA","809.992"
"AP","PMO","TXL","1599.467"
"V7","VCE","OLB","561.291"
"LY","TLV","FRA","2953.011"
"SQ","SIN","BNE","6142.694"
"AD","VCP","THE","2048.621"
"EU","KWE","WNZ","1396.892"
"KL","AMS","YYC","7167.625"
"AB","ZTH","MUC","1389.363"
"FR","MRS","OZZ","1752.883"
"GQ","RHO","HER","287.382"
"TO","HER","NTE","2577.511"
"IA","ISU","CAI","1431.636"
"AA","BZN","DFW","1871.682"
"HV","EIN","RTM","85.718"
"Y4","BJX","OAK","2726.344"
"VQ","CGP","DAC","228.869"
"VY","NUE","BCN","1149.562"
"IB","BCN","BJL","3599.884"
"3U","XIY","LYI","884.764"
"ZH","XIY","LYI","884.764"
"AT","CMN","TNG","303.81"
"UL","CMB","IXM","354.749"
"FR","TPS","PEG","576.494"
"UA","HDN","DEN","226.936"
"G5","BFJ","CKG","295.658"
"TO","PMI","EMA","1508.792"
"MF","CSX","HLD","2403.836"
"ZH","CKG","XIY","562.003"
"DL","PAP","MIA","1148.899"
"HU","CIH","TSN","490.028"
"LH","MUC","LIS","1983.609"
"FR","OPO","BGY","1559.207"
"IB","DUB","MAD","1454.221"
"CZ","SHE","HAK","2707.838"
"AY","DFW","CDG","7944.057"
"G9","SHJ","COK","2774.426"
"MF","TSN","HRB","1027.0"
"CZ","YIW","SWA","733.563"
"ZH","CGO","HAK","1655.541"
"AH","ORN","TLS","906.146"
"KY","CGO","DAT","616.903"
"US","PHX","MZT","1272.665"
"FR","BGY","GSE","1353.616"
"SG","BOM","RDP","1570.701"
"IB","SVQ","OVD","683.464"
"AA","PHX","MRY","960.932"
"ZH","XNN","WUH","1292.953"
"AV","MDE","JFK","3836.969"
"BM","SVG","GOT","410.999"
"BT","FCO","RIX","1878.025"
"9W","DEL","HKG","3746.398"
"AS","PDX","SAN","1502.614"
"MH","BTU","KUL","1256.661"
"W9","THL","HEH","328.449"
"HU","DLC","INC","1346.669"
"LI","ANU","SLU","356.968"
"F9","MKE","DEN","1437.969"
"UA","RIC","IAD","160.484"
"AA","LHR","DUB","449.254"
"UA","IAD","BOS","663.55"
"PS","BCN","KBP","2429.172"
"QS","PRG","MAD","1750.409"
"SC","PEK","INC","926.853"
"PR","ICN","MNL","2608.849"
"VY","FUE","SCQ","1678.78"
"WN","SAN","SMF","772.626"
"SK","GOT","FRA","882.225"
"IOS","HRB","IKT","1750.129"
"RT","KZN","USK","1234.319"
"SQ","MAN","SIN","10955.604"
"JQ","BNE","MEL","1380.854"
"IG","OLB","STR","866.654"
"LH","FRA","PEK","7787.378"
"FR","ALC","KUN","2616.097"
"AD","BVB","MAO","657.715"
"HU","CKG","CAN","965.641"
"8L","LJG","TYN","1691.303"
"HU","PEK","JMU","1346.185"
"AA","SNA","DFW","1934.859"
"FR","EDI","NTE","985.63"
"CZ","WUH","NNG","1088.498"
"FR","BLQ","OPO","1662.914"
"FR","CIA","BLL","1570.065"
"FR","ALC","ABZ","2107.193"
"NS","MIG","PKX","1385.101"
"GS","CKG","MEL","8481.753"
"OU","CPH","ZAG","1123.717"
"HV","AYT","EIN","2571.37"
"AF","ORY","LIN","636.468"
"IB","SVQ","PMI","787.514"
"GS","XIY","ZHA","1479.791"
"CZ","CIH","PEK","522.456"
"GS","HRB","HLD","625.98"
"SK","TOS","SVG","1355.073"
"WN","SMF","SAN","772.626"
"B6","SAN","BOS","4155.895"
"CZ","TSN","CKG","1432.33"
"US","SAV","CLT","344.027"
"PN","CKG","CSX","662.126"
"CA","XIY","SHE","1514.623"
"ZH","NNG","NTG","1642.712"
"FR","PIK","IBZ","1902.202"
"IB","BCN","TXL","1510.394"
"UA","IAD","PDX","3736.249"
"T5","ASB","FRA","4115.105"
"TY","LIF","TGJ","68.609"
"AA","PHX","MFR","1374.769"
"CZ","DLC","CKG","1707.23"
"AC","DKR","CKY","712.139"
"CX","CCU","HKG","2613.795"
"FR","EIN","MAN","560.107"
"0B","OTP","LIN","1322.536"
"AZ","SGN","CDG","10104.879"
"MS","CAI","ATZ","344.121"
"VA","BQB","GET","547.99"
"CZ","PEK","JJN","1709.718"
"KE","FUK","ICN","563.319"
"VJ","SGN","VDO","1141.682"
"RT","PEE","KUF","611.936"
"7H","FAI","BTI","618.458"
"HU","CAN","TYN","1597.426"
"CA","PEK","XMN","1733.528"
"UA","CLE","RIC","582.869"
"AK","SIN","KCH","706.363"
"UA","DEN","GEG","1342.92"
"PM","FUE","LPA","160.08"
"4U","ZAG","STR","611.849"
"ZH","XIY","TNA","809.992"
"GJ","DLC","HDG","681.501"
"US","GSP","CLT","121.402"
"AA","TLH","DFW","1231.921"
"AT","ORY","RAK","2094.389"
"PC","ESB","STR","2102.715"
"WF","TOS","BGO","1220.541"
"TO","TLS","NTE","455.448"
"CA","CGQ","CAN","2554.813"
"DL","MAN","LAS","8166.44"
"AA","CAE","DFW","1480.471"
"FR","MAD","FRA","1422.051"
"MF","CGO","INC","826.664"
"G5","XFN","HGH","803.254"
"TP","LIS","VCP","7928.11"
"UA","SHD","IAD","146.283"
"BA","OPO","LHR","1298.08"
"9W","KUL","BOM","3624.371"
"EK","DXB","BCN","5175.709"
"G9","SHJ","PRG","4467.476"
"GX","HAK","XIC","1227.608"
"MI","SIN","USM","1009.947"
"PR","MNL","NRT","3050.791"
"9W","BOM","COK","1063.812"
"MU","WNZ","NAY","1382.303"
"AB","MAD","FRA","1422.051"
"AS","ANC","DLG","527.103"
"TK","ISL","DWC","3020.021"
"FD","CNX","URT","1071.436"
"AM","PVR","GDL","202.999"
"5C","XQP","PMZ","90.895"
"VY","BGO","BCN","2123.203"
"AA","LGA","CHS","1033.147"
"AA","FAY","CLT","189.28"
"GJ","HGH","JIQ","1121.117"
"MU","HAK","HFE","1483.286"
"A3","HER","TLS","2231.72"
"KE","ICN","BOS","10963.616"
"TO","PMI","EXT","1332.649"
"LH","VCP","NAT","2294.267"
"BA","LCY","PMI","1345.273"
"AA","CLT","PWM","1306.797"
"DE","HRG","FRA","3323.61"
"HU","CGO","XMN","1183.884"
"AA","ACA","DFW","1815.237"
"RO","DXB","OTP","3394.537"
"TU","DJE","CDG","1814.899"
"HU","HAK","CKG","1153.883"
"FL","PDX","OAK","875.373"
"EK","DXB","CAI","2415.445"
"IY","JED","RIY","1331.187"
"ET","BEW","UEL","298.646"
"VY","BSL","BCN","822.237"
"3U","CGQ","TSN","879.491"
"ST","ISU","ARN","3325.956"
"BA","LAS","LHR","8395.01"
"SK","SVG","TRD","582.519"
"IB","SVQ","BCN","809.278"
"ZE","ICN","HKG","2069.728"
"KE","NRT","PUS","1038.144"
"QG","JED","SUB","8644.767"
"JA","SJJ","CPH","1372.22"
"AZ","LIS","VCE","1915.343"
"EW","STR","VCE","425.976"
"SK","CPH","RHO","2433.699"
"BT","RIX","VNO","267.514"
"US","BOS","PHX","3693.775"
"HU","HRB","HFE","1721.588"
"U2","BSL","TLV","2883.68"
"WN","BWI","SJO","3330.087"
"VS","GND","ANU","570.708"
"TR","SIN","VTZ","2908.777"
"LO","WAW","LIS","2748.961"
"IB","RAK","MAD","1064.251"
"JD","XIY","YIC","908.126"
"BV","FCO","TRN","528.969"
"MU","XIY","YIW","1205.509"
"SG","BOM","TIR","935.312"
"LH","MUC","IST","1547.567"
"DL","CVG","LAS","2694.381"
"AR","MDQ","COR","952.736"
"NS","PKX","HGH","1094.926"
"CZ","XIY","TNA","809.992"
"BA","LHR","HYD","7754.173"
"KY","TYN","CSX","1064.194"
"OZ","GMP","KWJ","270.777"
"TO","ORY","NAP","1278.879"
"EK","ZRH","DXB","4767.913"
"0B","BCM","LTN","2055.662"
"SG","TIR","HYD","417.581"
"CX","HKG","BNE","6947.987"
"S8","NSN","PPQ","154.469"
"CZ","TSN","YIW","1114.974"
"MF","HGH","CKG","1328.879"
"ZB","VCE","MAN","1366.798"
"LH","CKY","DKR","712.139"
"AA","ANU","JFK","2855.477"
"AZ","AHO","FCO","354.821"
"MU","TAE","WEH","591.623"
"CA","PEK","BHY","2173.983"
"SA","EBB","JNB","2945.839"
"AF","CDG","LED","2132.869"
"D7","KUL","FUK","4545.606"
"US","MDE","JFK","3836.969"
"FR","OPO","ALC","768.227"
"5N","ARH","LED","759.036"
"Y4","MTY","GDL","669.963"
"ZL","ULP","WNR","207.111"
"AZ","JFK","VCE","6668.241"
"DL","LUN","AMS","7859.881"
"AA","SYD","BNE","752.822"
"W4","AYP","LIM","339.981"
"AF","FOR","CDG","7079.379"
"AA","DFW","MRY","2296.655"
"AF","CDG","MAN","587.996"
"AA","RTB","DFW","2124.969"
"GS","TSN","CGO","599.456"
"4U","STR","HER","1977.291"
"AA","DAY","JAX","1071.005"
"OD","KUL","CGP","2417.603"
"FR","IBZ","EMA","1565.825"
"4M","MIA","PUJ","1466.296"
"US","CHS","DFW","1585.226"
"R3","IKT","YKS","1860.015"
"VY","FCO","PRG","936.012"
"U2","LTN","MAD","1291.234"
"KL","RIX","AMS","1333.238"
"ZH","HRB","DLC","835.202"
"F9","DEN","ORF","2493.002"
"5P","CCP","SCL","429.112"
"BA","PLZ","JNB","908.229"
"DL","JFK","VCE","6668.241"
"W5","SYZ","KER","428.221"
"EE","VNO","WAW","396.494"
"LA","LIM","IQT","1007.115"
"QF","BME","MEL","3106.993"
"LO","WAW","VCE","971.32"
"AA","ATW","CWA","107.782"
"WK","AYT","ZRH","2165.571"
"MU","XIY","BAV","688.515"
"F9","PVR","STL","2462.889"
"3H","YGL","YGW","184.248"
"CZ","HEK","HRB","511.848"
"TO","BCN","ORY","826.096"
"EE","CPH","ZRH","949.618"
"9W","DEL","VNS","667.001"
"JQ","SYD","NAN","3169.74"
"AA","CLE","JFK","682.207"
"DY","CPH","RAK","3120.306"
"KK","AYT","IST","517.731"
"T5","ASB","KRW","516.791"
"GF","ISB","BAH","2283.785"
"W3","YOL","ABV","567.967"
"SN","BJM","EBB","510.62"
"ST","ERF","LPA","3381.681"
"U6","LED","TIV","2088.352"
"SG","AMD","BOM","444.16"
"LH","MUC","FMO","511.48"
"IW","DPS","WGP","572.846"
"GF","BAH","CMN","5600.988"
"US","MUC","SKG","1241.54"
"MF","XIC","CKG","474.826"
"MU","HFE","PEK","925.149"
"AA","DFW","FSM","366.084"
"CA","BAV","CAN","1933.78"
"U2","EDI","PFO","3595.984"
"FR","EMA","PMI","1508.792"
"KL","PBM","AMS","7524.421"
"AA","CLT","LGA","874.928"
"OZ","PUS","DAD","2962.161"
"SM","NAP","SSH","2326.801"
"FR","KUN","CPH","726.43"
"U2","BSL","BUD","880.503"
"FR","DUB","AMS","750.16"
"KE","KWJ","GMP","270.777"
"SK","AMS","ARN","1152.169"
"OZ","CJU","RSU","180.539"
"OU","PUY","AMS","1062.889"
"L6","ABJ","COO","708.648"
"DL","BOS","PLS","2292.588"
"SA","PEK","JNB","11707.972"
"FR","SCQ","MAD","484.695"
"HU","CSX","TNA","1033.797"
"V7","MUC","NTE","1009.063"
"OZ","ICN","CSX","1607.346"
"LA","LIM","BCN","10005.493"
"SV","MED","CPH","4095.465"
"AD","CNF","EZE","2214.786"
"G3","EZE","FLN","1236.967"
"MU","WUH","XNN","1292.953"
"AR","AEP","SLA","1275.969"
"GS","CKG","XIY","562.003"
"DE","IBZ","MUC","1344.344"
"HZ","UUS","BQS","1188.44"
"UA","TKK","GUM","1020.498"
"LX","BOM","ZRH","6539.649"
"SK","PRN","CPH","1570.962"
"CZ","CAN","DPS","3579.637"
"G4","CKB","SFB","1173.327"
"SU","PKC","KHV","1704.141"
"US","SAL","MIA","1650.659"
"LG","LUX","CPH","795.483"
"AS","ANC","LAS","3703.481"
"BA","DEL","LHR","6731.288"
"AA","CLT","IAD","517.371"
"BL","SGN","SIN","1093.017"
"TK","RAK","IST","3432.637"
"MU","XIY","SHE","1514.623"
"ZH","PEK","CKG","1464.01"
"TK","IST","VNO","1507.218"
"LH","LIN","FRA","512.907"
"MF","KWE","JJN","1196.834"
"CZ","YIH","CKG","474.422"
"UA","PWM","ALB","300.159"
"QF","DXB","IST","3028.336"
"FL","BWI","ORF","256.89"
"ZO","THR","ABD","657.47"
"3K","SIN","HAK","2182.845"
"GX","CSX","JNG","843.26"
"SQ","SIN","PEN","602.329"
"OZ","HIN","CJU","227.57"
"WN","ECP","BNA","646.529"
"SM","SSH","VCE","2749.281"
"UA","CLE","LGA","671.955"
"VY","AMS","BCN","1241.136"
"SG","AMD","KQH","449.346"
"FR","NYO","BIQ","2119.958"
"AI","SYD","MEL","705.402"
"GF","KWI","BAH","420.423"
"SA","MUC","MAN","1130.047"
"TK","TBZ","IST","1533.004"
"FL","STL","MSY","973.599"
"AR","COR","JUJ","775.607"
"EP","THR","ABD","657.47"
"AV","LIM","CUZ","585.908"
"IG","TXL","FCO","1198.982"
"W6","OTP","TRN","1450.921"
"PR","MNL","FUK","2324.453"
"IB","OPO","MAD","438.972"
"AY","TXL","OTP","1291.042"
"CZ","HAK","KWE","823.786"
