,Name,City,Country,IATA,Latitude,Longitude
1929,Koumac Airport,Koumac,New Caledonia,KOC,-20.546300888061523,164.25599670410156
1930,Lifou Airport,Lifou,New Caledonia,LIF,-20.774799346923828,167.24000549316406
1931,Nouméa Magenta Airport,Noumea,New Caledonia,GEA,-22.25830078125,166.47300720214844
1932,Maré Airport,Mare,New Caledonia,MEE,-21.4817008972168,168.03799438476562
1933,Touho Airport,Touho,New Caledonia,TOU,-20.790000915527344,165.25900268554688
1934,Ouvéa Airport,Ouvea,New Caledonia,UVE,-20.640600204467773,166.572998046875
1935,La Tontouta International Airport,Noumea,New Caledonia,NOU,-22.01460075378418,166.21299743652344
1936,Auckland International Airport,Auckland,New Zealand,AKL,-37.0080986023,174.79200744599999
1937,Taupo Airport,Taupo,New Zealand,TUO,-38.73970031738281,176.08399963378906
1938,Ardmore Airport,Ardmore,New Zealand,AMZ,-37.029701232910156,174.97300720214844
1939,Christchurch International Airport,Christchurch,New Zealand,CHC,-43.48939895629883,172.53199768066406
1940,Chatham Islands-Tuuta Airport,Chatham Island,New Zealand,CHT,-43.810001373291016,-176.45700073242188
1941,Dunedin Airport,Dunedin,New Zealand,DUD,-45.9281005859375,170.197998046875
1942,Gisborne Airport,Gisborne,New Zealand,GIS,-38.66329956054688,177.97799682617188
1943,Glentanner Airport,Glentanner,New Zealand,GTN,-43.906700134277344,170.1280059814453
1944,Hokitika Airfield,Hokitika,New Zealand,HKK,-42.713600158691406,170.98500061035156
1945,Hamilton International Airport,Hamilton,New Zealand,HLZ,-37.8666992188,175.332000732
1947,Kerikeri Airport,Kerikeri,New Zealand,KKE,-35.26279830932617,173.91200256347656
1948,Kaitaia Airport,Kaitaia,New Zealand,KAT,-35.06999969482422,173.28500366210938
1949,Alexandra Airport,Alexandra,New Zealand,ALR,-45.21170043945313,169.3730010986328
1950,Mount Cook Airport,Mount Cook,New Zealand,MON,-43.76499938964844,170.13299560546875
1951,Manapouri Airport,Manapouri,New Zealand,TEU,-45.53310012817383,167.64999389648438
1952,Hood Airport,Masterton,New Zealand,MRO,-40.97330093383789,175.63400268554688
1953,New Plymouth Airport,New Plymouth,New Zealand,NPL,-39.00859832763672,174.1790008544922
1954,Nelson Airport,Nelson,New Zealand,NSN,-41.298301696777344,173.2209930419922
1955,Invercargill Airport,Invercargill,New Zealand,IVC,-46.41239929199219,168.31300354003906
1956,RNZAF Base Ohakea,Ohakea,New Zealand,OHA,-40.20600128173828,175.38800048828125
1957,Oamaru Airport,Oamaru,New Zealand,OAM,-44.97000122070313,171.08200073242188
1958,Palmerston North Airport,Palmerston North,New Zealand,PMR,-40.32059860229492,175.61700439453125
1959,Paraparaumu Airport,Paraparaumu,New Zealand,PPQ,-40.904701232910156,174.98899841308594
1960,Queenstown International Airport,Queenstown International,New Zealand,ZQN,-45.0210990906,168.738998413
1961,Rotorua Regional Airport,Rotorua,New Zealand,ROT,-38.10919952392578,176.31700134277344
1964,Tauranga Airport,Tauranga,New Zealand,TRG,-37.67190170288086,176.1959991455078
1965,Timaru Airport,Timaru,New Zealand,TIU,-44.30279922485352,171.22500610351562
1966,Pukaki Airport,Pukaki,New Zealand,TWZ,-44.2350006104,170.117996216
1967,Woodbourne Airport,Woodbourne,New Zealand,BHE,-41.5182991027832,173.8699951171875
1969,Wanaka Airport,Wanaka,New Zealand,WKA,-44.722198486328004,169.24600219727
1971,Whakatane Airport,Whakatane,New Zealand,WHK,-37.92060089111328,176.91400146484375
1972,Wellington International Airport,Wellington,New Zealand,WLG,-41.327201843299996,174.80499267599998
1973,Wairoa Airport,Wairoa,New Zealand,WIR,-39.00690078735352,177.40699768066406
1975,Whangarei Airport,Whangarei,New Zealand,WRE,-35.7682991027832,174.36500549316406
1976,Westport Airport,Westport,New Zealand,WSZ,-41.73809814453125,171.58099365234375
1977,Wanganui Airport,Wanganui,New Zealand,WAG,-39.96220016479492,175.02499389648438
1978,Herat Airport,Herat,Afghanistan,HEA,34.209999084472656,62.22829818725586
1979,Jalalabad Airport,Jalalabad,Afghanistan,JAA,34.39979934692383,70.49859619140625
1980,Hamid Karzai International Airport,Kabul,Afghanistan,KBL,34.565899,69.212303
1981,Kandahar Airport,Kandahar,Afghanistan,KDH,31.505800247192386,65.84780120849611
1982,Maimana Airport,Maimama,Afghanistan,MMZ,35.93080139160156,64.76090240478516
1983,Mazar I Sharif Airport,Mazar-i-sharif,Afghanistan,MZR,36.70690155029297,67.20970153808594
1984,Shindand Airport,Shindand,Afghanistan,OAH,33.3913002014,62.261001586899994
1986,Konduz Airport,Kunduz,Afghanistan,UND,36.66510009765625,68.91079711914061
1987,Bahrain International Airport,Bahrain,Bahrain,BAH,26.27079963684082,50.63359832763672
1989,Abha Regional Airport,Abha,Saudi Arabia,AHB,18.2404003143,42.65660095210001
1990,Al Ahsa Airport,Al-ahsa,Saudi Arabia,HOF,25.28529930114746,49.48519897460938
1991,Al Baha Airport,El-baha,Saudi Arabia,ABT,20.296100616500002,41.6343002319
1992,Bisha Airport,Bisha,Saudi Arabia,BHH,19.984399795532227,42.62089920043945
1994,King Fahd International Airport,Dammam,Saudi Arabia,DMM,26.471200942993164,49.79790115356445
1995,King Abdulaziz Air Base,Dhahran,Saudi Arabia,DHA,26.265399932900003,50.1520004272
1996,Jizan Regional Airport,Gizan,Saudi Arabia,GIZ,16.901100158691403,42.58580017089844
1997,Gassim Airport,Gassim,Saudi Arabia,ELQ,26.30279922485352,43.77439880371094
1998,Gurayat Domestic Airport,Guriat,Saudi Arabia,URY,31.412413,37.278898
1999,Ha'il Airport,Hail,Saudi Arabia,HAS,27.437901,41.686298
2000,Jubail Airport,Jubail,Saudi Arabia,QJB,27.03899955749512,49.40510177612305
2002,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,21.6796,39.156502
2003,King Khaled Military City Airport,King Khalid Mil.city,Saudi Arabia,KMC,27.9009,45.528198
2004,Prince Mohammad Bin Abdulaziz Airport,Madinah,Saudi Arabia,MED,24.5534,39.705101
2005,Nejran Airport,Nejran,Saudi Arabia,EAM,17.611400604248047,44.4192008972168
2006,Al Qaisumah/Hafr Al Batin Airport,Hafr Al-batin,Saudi Arabia,AQI,28.335199,46.125099
2011,Rafha Domestic Airport,Rafha,Saudi Arabia,RAH,29.626399993896484,43.4906005859375
2012,King Khaled International Airport,Riyadh,Saudi Arabia,RUH,24.957599639892567,46.69879913330078
2014,Arar Domestic Airport,Arar,Saudi Arabia,RAE,30.90660095214844,41.13819885253906
2016,Sharurah Airport,Sharurah,Saudi Arabia,SHW,17.466899871826172,47.12139892578125
2017,Sulayel Airport,Sulayel,Saudi Arabia,SLF,20.46470069885254,45.61959838867188
2018,Tabuk Airport,Tabuk,Saudi Arabia,TUU,28.3654,36.6189
2019,Ta’if Regional Airport,Taif,Saudi Arabia,TIF,21.483001,40.543442
2022,Turaif Domestic Airport,Turaif,Saudi Arabia,TUI,31.692188,38.731544
2023,Al Wajh Domestic Airport,Wejh,Saudi Arabia,EJH,26.19860076904297,36.47639846801758
2024,Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,YNB,24.144199,38.0634
2025,Abadan Airport,Abadan,Iran,ABD,30.371099471999997,48.2282981873
2026,Dezful Airport,Dezful,Iran,DEF,32.434399,48.397598
2027,Aghajari Airport,Aghajari,Iran,AKW,30.7444,49.6772
2028,Gachsaran Airport,Gachsaran,Iran,GCH,30.337600708000004,50.827999115
2030,Omidiyeh Airport,Omidyeh,Iran,OMI,30.8351993560791,49.5349006652832
2031,Mahshahr Airport,Bandar Mahshahr,Iran,MRX,30.55620002746582,49.15190124511719
2032,Ahwaz Airport,Ahwaz,Iran,AWZ,31.3374004364,48.7620010376
2033,Abu Musa Island Airport,Abumusa I.,Iran,AEU,25.8757,55.033001
2034,Bushehr Airport,Bushehr,Iran,BUZ,28.944799423200003,50.834598541300004
2037,Kish International Airport,Kish Island,Iran,KIH,26.526199340799998,53.9802017212
2038,Bandar Lengeh Airport,Bandar Lengeh,Iran,BDH,26.531999588,54.82479858399999
2039,Khark Island Airport,Khark Island,Iran,KHK,29.26029968261719,50.32389831542969
2040,Sirri Island Airport,Siri Island,Iran,SXI,25.908899307250977,54.53939819335938
2041,Lavan Island Airport,Lavan Island,Iran,LVP,26.81030082702637,53.356300354003906
2042,Shahid Ashrafi Esfahani Airport,Bakhtaran,Iran,KSH,34.3459014893,47.1581001282
2043,Sanandaj Airport,Sanandaj,Iran,SDG,35.24589920043945,47.00920104980469
2044,Hesa Airport,Daran,Iran,IFH,32.92890167236328,51.56110000610352
2046,Kashan Airport,Kashan,Iran,KKS,33.895302,51.577
2047,Esfahan Shahid Beheshti International Airport,Esfahan,Iran,IFN,32.75080108642578,51.86130142211914
2049,Sardar-e-Jangal Airport,Rasht,Iran,RAS,37.323333,49.617778
2050,Arak Airport,Arak,Iran,AJK,34.13809967041016,49.8473014831543
2055,Mehrabad International Airport,Teheran,Iran,THR,35.68920135498047,51.31340026855469
2056,Qazvin Airport,Ghazvin,Iran,GZW,36.240101,50.0471
2058,Bandar Abbas International Airport,Bandar Abbas,Iran,BND,27.218299865722656,56.37779998779297
2059,Jiroft Airport,Jiroft,Iran,JYR,28.7269001007,57.67029953
2060,Kerman Airport,Kerman,Iran,KER,30.2744007111,56.9510993958
2061,Havadarya Airport,Bandar Abbas,Iran,HDR,27.158300399780273,56.17250061035156
2063,Sirjan Airport,Sirjan,Iran,SYJ,29.550899505615234,55.67269897460938
2064,Birjand Airport,Birjand,Iran,XBJ,32.898101806640625,59.2661018371582
2065,Sarakhs Airport,Sarakhs,Iran,CKT,36.50120162963867,61.06489944458008
2066,Shahroud Airport,Emam Shahr,Iran,RUD,36.4253005981,55.1041984558
2067,Tabas Airport,Tabas,Iran,TCX,33.6678009033,56.892700195299994
2068,Kalaleh Airport,Kalaleh,Iran,KLM,37.3833007812,55.451999664300004
2069,Ramsar Airport,Ramsar,Iran,RZR,36.9099006652832,50.67959976196289
2070,Fasa Airport,Fasa,Iran,FAZ,28.89179992675781,53.72330093383789
2071,Jahrom Airport,Jahrom,Iran,JAR,28.5867004395,53.5791015625
2072,Lamerd Airport,Lamerd,Iran,LFM,27.3726997375,53.18880081179999
2073,Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,SYZ,29.53919982910156,52.58980178833008
2074,Khoy Airport,Khoy,Iran,KHY,38.4275016784668,44.97359848022461
2075,Tabriz International Airport,Tabriz,Iran,TBZ,38.1338996887207,46.23500061035156
2076,Zanjan Airport,Zanjan,Iran,JWN,36.773700714099995,48.3594017029
2077,Shahid Sadooghi Airport,Yazd,Iran,AZD,31.904899597199996,54.2765007019
2078,Zabol Airport,Zabol,Iran,ACZ,31.09830093383789,61.54389953613281
2079,Konarak Airport,Chah Bahar,Iran,ZBR,25.443300247199996,60.382099151599995
2080,Zahedan International Airport,Zahedan,Iran,ZAH,29.47570037841797,60.90620040893555
2081,Iran Shahr Airport,Iran Shahr,Iran,IHR,27.2360992432,60.7200012207
2083,Queen Alia International Airport,Amman,Jordan,AMM,31.7226009369,35.9931983948
2084,Amman-Marka International Airport,Amman,Jordan,ADJ,31.972700119018555,35.991600036621094
2085,Aqaba King Hussein International Airport,Aqaba,Jordan,AQJ,29.61160087585449,35.01810073852539
2088,King Hussein Air College,Mafraq,Jordan,OMF,32.3564,36.259201
2089,Kuwait International Airport,Kuwait,Kuwait,KWI,29.226600646972656,47.96889877319336
2090,Beirut Rafic Hariri International Airport,Beirut,Lebanon,BEY,33.820899963378906,35.488399505615234
2091,Rene Mouawad Air Base,Kleiat,Lebanon,KYE,34.589298248291016,36.01129913330078
2092,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,AUH,24.433000564575195,54.651100158691406
2093,Bateen Airport,Abu Dhabi,United Arab Emirates,AZI,24.428300857543945,54.45809936523438
2096,Al Dhafra Air Base,Abu Dhabi,United Arab Emirates,DHF,24.248199462900004,54.5476989746
2100,Dubai International Airport,Dubai,United Arab Emirates,DXB,25.252799987800003,55.3643989563
2101,Fujairah International Airport,Fujeirah,United Arab Emirates,FJR,25.112199783325195,56.32400131225586
2102,Ras Al Khaimah International Airport,Ras Al Khaimah,United Arab Emirates,RKT,25.61350059509277,55.93880081176758
2103,Sharjah International Airport,Sharjah,United Arab Emirates,SHJ,25.32859992980957,55.5172004699707
2104,Khasab Air Base,Khasab,Oman,KHS,26.17099952697754,56.2406005859375
2105,Masirah Air Base,Masirah,Oman,MSH,20.67539978027344,58.89049911499024
2106,Muscat International Airport,Muscat,Oman,MCT,23.593299865722656,58.284400939941406
2107,Salalah Airport,Salalah,Oman,SLL,17.038700103759766,54.09130096435547
2108,Thumrait Air Base,Thumrait,Oman,TTH,17.666000366210938,54.02460098266602
2109,Bhagatanwala Airport,Bhagtanwala,Pakistan,BHW,32.056098938000005,72.94840240479999
2110,Faisalabad International Airport,Faisalabad,Pakistan,LYP,31.364999771118164,72.99479675292969
2111,Gwadar International Airport,Gwadar,Pakistan,GWD,25.23329925537109,62.32949829101562
2112,Gilgit Airport,Gilgit,Pakistan,GIL,35.918800354003906,74.33360290527344
2113,Shahbaz Air Base,Jacobsbad,Pakistan,JAG,28.28420066833496,68.44969940185547
2114,Jinnah International Airport,Karachi,Pakistan,KHI,24.9065,67.160797
2115,Alama Iqbal International Airport,Lahore,Pakistan,LHE,31.5216007232666,74.40360260009766
2117,Mangla Airport,Mangla,Pakistan,XJM,33.050098419189446,73.63839721679688
2118,Muzaffarabad Airport,Muzaffarabad,Pakistan,MFG,34.339000701904304,73.50859832763672
2119,Mianwali Air Base,Mianwali,Pakistan,MWD,32.563098907470696,71.5707015991211
2120,Moenjodaro Airport,Moenjodaro,Pakistan,MJD,27.3351993560791,68.14309692382811
2122,Multan International Airport,Multan,Pakistan,MUX,30.20319938659668,71.41909790039062
2123,Shaheed Benazirabad Airport,Nawabshah,Pakistan,WNS,26.2194,68.39009899999999
2125,Panjgur Airport,Panjgur,Pakistan,PJG,26.954500198364247,64.13249969482422
2126,Pasni Airport,Pasni,Pakistan,PSI,25.29050064086914,63.34510040283203
2127,Peshawar International Airport,Peshawar,Pakistan,PEW,33.993900299072266,71.51460266113281
2129,Quetta International Airport,Quetta,Pakistan,UET,30.251399993896484,66.93779754638672
2130,Shaikh Zaid Airport,Rahim Yar Khan,Pakistan,RYK,28.383899688720703,70.27960205078125
2133,Rawalakot Airport,Rawala Kot,Pakistan,RAZ,33.84970092773437,73.79810333251953
2134,Sukkur Airport,Sukkur,Pakistan,SKZ,27.72200012207031,68.79170227050781
2135,Saidu Sharif Airport,Saidu Sharif,Pakistan,SDT,34.8135986328125,72.35279846191406
2136,Sui Airport,Sui,Pakistan,SUL,28.645099639892567,69.17690277099611
2137,Talhar Airport,Talhar,Pakistan,BDN,24.84149932861328,68.83840179443361
2138,Wana Airport,Wana,Pakistan,WAF,32.304698944091804,69.57039642333984
2139,Zhob Airport,Zhob,Pakistan,PZH,31.358400344848643,69.46360015869139
2140,Basrah International Airport,Basrah,Iraq,BSR,30.54910087585449,47.66210174560547
2141,Aleppo International Airport,Aleppo,Syria,ALP,36.18069839477539,37.22439956665039
2142,Damascus International Airport,Damascus,Syria,DAM,33.4114990234375,36.51559829711914
2143,Deir ez-Zor Air Base,Deire Zor,Syria,DEZ,35.2854,40.175999
2144,Bassel Al-Assad International Airport,Latakia,Syria,LTK,35.401100158691406,35.948699951171875
2145,Palmyra Airport,Palmyra,Syria,PMS,34.5574,38.316898
2146,Doha International Airport,Doha,Qatar,DIA,25.261101,51.565102
2147,Canton Island Airport,Canton Island,Kiribati,CIS,-2.7681200504300003,-171.710006714
2148,Rota International Airport,Rota,Northern Mariana Islands,ROP,14.17430019378662,145.2429962158203
2149,Saipan International Airport,Saipan,Northern Mariana Islands,SPN,15.119000000000002,145.729004
2150,Andersen Air Force Base,Andersen,Guam,UAM,13.584,144.929998
2151,Antonio B. Won Pat International Airport,Agana,Guam,GUM,13.4834003448,144.796005249
2152,Tinian International Airport,West Tinian,Northern Mariana Islands,TIQ,14.999199867248535,145.61900329589844
2153,Marshall Islands International Airport,Majuro,Marshall Islands,MAJ,7.064760208129883,171.27200317382812
2155,Bucholz Army Air Field,Kwajalein,Marshall Islands,KWA,8.720120429992676,167.73199462890625
2156,Cassidy International Airport,Kiritimati,Kiribati,CXI,1.9861600399017327,-157.35000610351562
2157,Henderson Field,Midway,Midway Islands,MDY,28.20170021057129,-177.38099670410156
2158,Chuuk International Airport,Chuuk,Micronesia,TKK,7.461870193481445,151.84300231933594
2159,Pohnpei International Airport,Pohnpei,Micronesia,PNI,6.985099792480469,158.20899963378906
2160,Babelthuap Airport,Babelthuap,Palau,ROR,7.367310000000002,134.544236
2161,Kosrae International Airport,Kosrae,Micronesia,KSA,5.35698,162.957993
2162,Yap International Airport,Yap,Micronesia,YAP,9.49891,138.082993
2163,Kinmen Airport,Kinmen,Taiwan,KNH,24.4279,118.359001
2166,Taitung Airport,Fengnin,Taiwan,TTT,22.7549991607666,121.10199737548828
2167,Lyudao Airport,Green Island,Taiwan,GNI,22.67390060424805,121.46600341796876
2168,Kaohsiung International Airport,Kaohsiung,Taiwan,KHH,22.57710075378418,120.3499984741211
2169,Chiayi Airport,Chiayi,Taiwan,CYI,23.46179962158203,120.39299774169922
2170,Lanyu Airport,Lanyu,Taiwan,KYD,22.027000427246094,121.53500366210938
2171,Taichung Ching Chuang Kang Airport,Taichung,Taiwan,RMQ,24.26469993591309,120.62100219726562
2172,Tainan Airport,Tainan,Taiwan,TNN,22.95039939880371,120.20600128173828
2173,Hsinchu Air Base,Hsinchu,Taiwan,HSZ,24.818000793499998,120.93900299100001
2174,Makung Airport,Makung,Taiwan,MZG,23.568700790405273,119.62799835205078
2176,Pingtung North Airport,Pingtung,Taiwan,PIF,22.700199127197266,120.48200225830078
2177,Taipei Songshan Airport,Taipei,Taiwan,TSA,25.06940078735352,121.552001953125
2178,Taiwan Taoyuan International Airport,Taipei,Taiwan,TPE,25.0777,121.233002
2179,Wang-an Airport,Wang An,Taiwan,WOT,23.367372512817386,119.50277709960938
2180,Hualien Airport,Hualien,Taiwan,HUN,24.02309989929199,121.61799621582031
2181,Narita International Airport,Tokyo,Japan,NRT,35.764701843299996,140.386001587
2182,Matsumoto Airport,Matsumoto,Japan,MMJ,36.16680145263672,137.92300415039062
2183,Hyakuri Airport,Ibaraki,Japan,IBR,36.181098938000005,140.414993286
2184,Minami Torishima Airport,Minami Tori Shima,Japan,MUS,24.289699554400002,153.979003906
2185,Iwo Jima Airport,Iwojima,Japan,IWO,24.78400039672852,141.322998046875
2186,Nanki Shirahama Airport,Nanki-shirahama,Japan,SHM,33.6622009277,135.363998413
2188,Tokachi-Obihiro Airport,Obihiro,Japan,OBO,42.7332992554,143.216995239
2189,New Chitose Airport,Sapporo,Japan,CTS,42.77519989013672,141.69200134277344
2190,Hakodate Airport,Hakodate,Japan,HKD,41.7700004578,140.822006226
2192,Memanbetsu Airport,Memanbetsu,Japan,MMB,43.880599975600006,144.164001465
2193,Nakashibetsu Airport,Nakashibetsu,Japan,SHB,43.5774993896,144.960006714
2195,Wakkanai Airport,Wakkanai,Japan,WKJ,45.4042015076,141.80099487299998
