"Airline","Departure","Destination","distance_km"
"TOM","LGW","SSH","3866.395"
"UL","KCT","DIW","131.702"
"DV","TSE","GUW","1490.18"
"UN","VKO","DWC","3711.173"
"CZ","CGQ","XMN","2269.217"
"FL","PHX","LAS","410.849"
"KL","AMS","TRD","1290.679"
"PB","YWK","ZUM","196.825"
"KE","CJU","WJU","456.813"
"NH","WUH","NRT","2487.843"
"MS","KGL","EBB","340.019"
"AR","COR","EZE","656.063"
"ZL","TRO","GFN","241.828"
"NH","GUM","OKJ","2608.652"
"Y4","LAS","MEX","2427.47"
"FR","BLQ","TPS","743.328"
"AA","SJU","JFK","2577.921"
"BA","DUB","LCY","478.335"
"VY","BCN","XRY","865.725"
"AZ","STR","CTA","1334.165"
"LN","TOB","TIP","1014.105"
"AT","CMN","CAI","3683.733"
"AA","ORD","CHA","806.915"
"DL","LHR","SEA","7702.083"
"AA","MIA","GRR","1958.78"
"UP","NAS","PBI","320.366"
"FM","HKG","ZHA","386.954"
"KL","SEA","HNL","4307.91"
"TK","ISL","ODS","624.16"
"SJ","HGH","DPS","4370.511"
"AR","EZE","GRU","1722.199"
"AC","YYZ","YEG","2689.106"
"HU","SYX","YIH","1378.436"
"EP","ARN","IKA","3600.465"
"WN","MCI","OAK","2390.597"
"AM","HMO","CUL","597.764"
"EK","GVA","DXB","4919.422"
"HO","SHA","CKG","1416.91"
"UA","OKC","IAD","1824.07"
"AM","PVR","GDL","202.999"
"AB","ZRH","BDS","1064.741"
"BR","TPE","SUB","3723.158"
"LH","JFK","MSY","1901.49"
"SG","GOI","BLR","482.935"
"AA","MIA","ABI","2018.734"
"W6","BCN","CLJ","1824.708"
"ZI","ALG","MRS","769.477"
"LH","FRA","EBL","3214.263"
"CZ","CAN","LAX","11618.356"
"HO","WUH","LJG","1434.533"
"KE","ICN","ULN","1971.0"
"FZ","DXB","HGA","2116.762"
"JD","SJW","SHE","836.245"
"QZ","CGK","JOG","455.929"
"9C","HGH","SYX","1731.816"
"LS","BFS","ALC","1870.186"
"7R","LED","VOG","1521.84"
"VE","BAQ","VUP","174.801"
"SA","JNB","DXB","6413.101"
"U2","BFS","BCN","1606.148"
"MS","CAI","RUH","1611.719"
"CA","MIG","SZX","1326.238"
"DE","FRA","LAS","8963.477"
"DY","BCN","TFN","2194.503"
"9W","DEL","AMD","756.52"
"AV","JFK","SAP","3116.17"
"AF","CDG","BLL","871.143"
"KL","DTW","MSY","1492.272"
"UA","LAX","BJX","2199.142"
"PC","SAW","FRU","3696.069"
"B7","NGB","TPE","528.547"
"Y4","CUN","GUA","814.881"
"VA","SYD","ADL","1164.139"
"TK","ROV","IST","1123.486"
"W6","BGY","ARW","894.913"
"BA","LCY","EDI","543.078"
"9C","CKG","SHA","1416.91"
"GJ","CKG","JIQ","212.848"
"IB","SVQ","BCN","809.278"
"FR","GSE","BVA","1124.64"
"CI","TPE","TOY","1988.512"
"DL","CMH","LAX","3204.066"
"ZH","WUH","PEK","1055.775"
"AB","PMI","LEI","538.345"
"MF","REP","XMN","1946.116"
"GS","TSN","IQN","935.373"
"7R","SVX","TOF","1488.021"
"8I","AUA","MIA","1828.109"
"AM","GUA","TAP","199.565"
"VS","EDI","LHR","533.53"
"CD","AMS","LPA","3182.774"
"TR","DAC","SIN","2898.232"
"FM","LYG","SHA","439.961"
"CZ","CAN","CKG","965.641"
"UX","TFN","LPA","111.832"
"9R","LQM","VGZ","241.43"
"DL","MEX","MIA","2050.708"
"9M","YXS","YXJ","288.851"
"HU","XIY","WUH","653.301"
"US","MIA","CLT","1049.4"
"IR","THR","KER","799.072"
"LH","YYC","FRA","7528.452"
"PR","MNL","SYD","6262.813"
"Q2","DRV","IFU","62.496"
"3O","TNG","BCN","930.675"
"US","JFK","ZRH","6309.469"
"HV","EIN","VLC","1405.055"
"DL","JFK","ZRH","6309.469"
"CZ","LHW","WUH","1167.89"
"TK","IST","SHJ","3033.961"
"AA","LAX","JAC","1262.412"
"ET","NIM","COO","792.487"
"US","BNA","CLT","527.791"
"SK","ARN","VBY","222.555"
"OS","VIE","TPE","8968.046"
"BA","HEL","WAW","939.006"
"QF","BNE","MEL","1380.854"
"ZH","HAK","CGO","1655.541"
"AB","NUE","VIE","430.674"
"NK","DEN","DTW","1802.297"
"JQ","AKL","NSN","495.883"
"AM","MEX","ICN","12095.903"
"VA","MEL","CHC","2413.631"
"AA","ISP","PHL","208.488"
"AA","SJD","ORD","2909.171"
"MM","NRT","TPE","2181.02"
"AY","ARN","TXL","838.773"
"B6","SEA","DXB","11927.651"
"AC","YVR","HND","7558.66"
"LN","TIP","MAD","1723.126"
"FR","DUB","HAM","1072.601"
"AI","IXU","DEL","983.095"
"VN","VTE","HAN","494.62"
"FL","MKE","DEN","1437.969"
"8P","QBC","YAA","87.98"
"LA","SMR","MDE","566.348"
"AY","ICN","HEL","7032.117"
"ZH","CGQ","LYI","1173.451"
"QG","BDO","JOG","330.064"
"U2","CDG","MAD","1064.513"
"AA","PHX","SBP","817.046"
"3U","HRB","HLD","625.98"
"US","BOS","DFW","2509.269"
"VY","LPA","SVQ","1377.538"
"Z8","BYC","TJA","117.386"
"TB","BRU","HRG","3610.693"
"LH","ARN","MUC","1317.311"
"G3","EZE","REC","3822.268"
"AA","PHL","PHX","3332.824"
"AA","BWI","MIA","1525.943"
"DL","JFK","SDF","1062.287"
"AD","BPS","UDI","1006.122"
"KS","ISP","BOS","246.575"
"U2","TXL","NTE","1222.269"
"DP","FCO","VKO","2369.493"
"OS","LUX","VIE","775.933"
"AA","CLT","IAD","517.371"
"6E","IDR","GOI","842.078"
"SU","SVO","VNO","780.918"
"IB","MLA","BCN","1234.206"
"SN","ORD","BRU","6675.176"
"9I","VGA","HYD","263.632"
"J9","KWI","RUH","491.047"
"S5","GRP","MQH","225.425"
"OU","DBV","MUC","818.184"
"DL","MLI","MSP","440.643"
"EK","DXB","BGW","1398.006"
"IW","BDJ","BTW","136.788"
"AZ","CTA","SVO","2646.883"
"BX","PUS","CTS","1386.202"
"F9","PUJ","PIT","2688.664"
"FR","OPO","LIS","277.012"
"CI","AKL","BNE","2295.474"
"DL","DTW","ORH","944.168"
"CZ","CKG","SYX","1300.079"
"AA","GIG","DFW","8419.425"
"ZH","WNZ","SZX","918.85"
"OS","LAX","VIE","9853.784"
"CX","TPE","FUK","1300.104"
"KE","ICN","TLV","8038.957"
"U2","MXP","AGP","1485.774"
"K3","KTN","KCC","101.491"
"LM","EDI","SVG","629.379"
"6E","PNQ","MAA","912.883"
"AS","SEA","OGG","4248.362"
"US","BDL","DFW","2363.185"
"AA","MIA","NAS","295.792"
"KL","OGG","LAX","3995.414"
"XU","NBO","GLK","1475.121"
"LH","PEK","MUC","7720.913"
"AZ","MXP","LIS","1651.707"
"TK","GZT","YEI","779.641"
"B2","MSQ","BUS","1694.261"
"VN","HAN","HKG","845.874"
"CZ","CGO","WNZ","991.535"
"9W","UDR","BOM","623.877"
"U2","FCO","NCE","459.258"
"GF","TRV","BAH","3405.896"
"LS","STN","ALC","1513.819"
"2P","MNL","KLO","347.176"
"AA","PSP","ORD","2653.027"
"JJ","MAO","GRU","2697.463"
"FR","NRN","CIA","1194.825"
"CA","CAI","CAN","7991.463"
"KU","JFK","KWI","10201.5"
"US","MUC","PHL","6631.158"
"4O","ZLO","MEX","576.747"
"FR","VNO","CRL","1476.697"
"G4","SAV","CLE","1033.946"
"ZK","DEN","SHR","577.65"
"KL","BLL","AMS","477.041"
"W6","LJU","CRL","875.514"
"DL","JFK","CHS","1025.008"
"FR","TRF","LPL","1035.673"
"FR","FKB","TLV","2910.761"
"FV","SVO","KHV","6136.855"
"AC","YXU","YOW","505.763"
"US","CLT","CAE","142.712"
"8E","WTK","KVL","69.754"
"AA","GSP","MIA","1028.856"
"RV","YYZ","YUL","507.198"
"VN","HAN","VCA","1238.32"
"CX","KWL","HKG","510.072"
"3U","WUH","JJN","792.923"
"AA","PHL","EYW","1808.694"
"AC","YUL","LGA","521.992"
"JP","LJU","AMS","974.429"
"ZH","YIC","CAN","500.666"
"SV","RUH","MXP","4084.723"
"FR","OPO","SXB","1514.366"
"AB","AYT","TXL","2211.773"
"HV","RTM","AYT","2655.14"
"FI","KEF","MAN","1653.089"
"SU","AYT","LED","2546.832"
"FL","DEN","CUN","2689.257"
"LM","NCL","BRU","618.066"
"MF","FOC","XFN","995.047"
"UA","RIC","DEN","2379.325"
"9C","KWE","SHA","1505.684"
"TO","NTE","SXB","705.983"
"MJ","CMB","SHJ","3280.029"
"8B","UPG","PLW","462.383"
"RO","OTP","OMR","423.69"
"HU","LHW","XMN","1919.833"
"TK","ISL","ESB","365.549"
"US","ORD","NRT","10073.984"
"AA","MLI","DFW","1112.291"
"AS","MCI","PDX","2378.783"
"AS","SEA","EUG","376.222"
"FR","DUB","LPL","227.067"
"EE","VAA","ARN","429.731"
"U2","NCE","LIS","1468.098"
"V7","TLS","VCE","894.321"
"FZ","DYU","DXB","1944.467"
"HU","PEK","ENY","722.435"
"UA","DAY","DEN","1741.418"
"V7","NTE","PMI","915.111"
"FL","MCI","MCO","1726.084"
"DL","LAX","PVR","1961.778"
"AS","PDX","DFW","2597.051"
"DL","EUG","SEA","376.222"
"EW","HAJ","BDS","1454.355"
"EQ","GYE","CUE","128.856"
"FR","NRN","TNG","2008.2"
"UA","DEN","GSP","2053.252"
"US","FCO","LIS","1838.745"
"MF","TPE","HGH","578.228"
"TK","HEL","IST","2133.19"
"CA","YIC","SZX","576.276"
"SK","HEL","MUC","1574.54"
"AA","ASE","PHX","791.255"
"AA","TGU","DFW","2318.483"
"KC","ALA","ICN","4172.396"
"DL","IND","MCO","1335.891"
"AR","EZE","GIG","1995.773"
"DL","SNA","MSP","2445.74"
"CA","DSN","PEK","578.111"
"I2","RNS","MAD","857.185"
"GS","FOC","LPF","1465.237"
"AV","BOG","IBE","113.681"
"IV","IFN","PGU","603.167"
"MU","HGH","ENY","1234.321"
"R3","YKS","ICN","2747.603"
"ZH","CAN","SHA","1175.599"
"SC","XIY","WUS","1155.912"
"M4","CAI","LXR","511.15"
"IB","GOT","BCN","1958.312"
"LX","ZRH","LAX","9534.099"
"AZ","FCO","MIA","8329.167"
"Q5","FAI","HKB","118.194"
"ZE","CJJ","SHE","647.464"
"ZH","KMG","DAX","802.348"
"VY","FLR","PMO","646.107"
"EW","STR","BER","506.737"
"WN","DAL","MCO","1564.202"
"OK","PRG","HEL","1319.828"
"JD","HAK","WNZ","1378.173"
"LA","MAD","LIM","9526.187"
"TV","LXA","PEK","2622.458"
"KA","HKG","SYX","647.148"
"AS","PHL","SEA","3817.654"
"W6","BUD","LGW","1465.125"
"MU","KMG","HET","1935.219"
"NK","MCO","RDU","861.446"
"CA","HET","XIL","481.245"
"G4","LCK","PIE","1323.805"
"FR","BDS","CRL","1509.229"
"BY","LGW","NBE","1877.311"
"CZ","LYG","HSN","611.048"
"QF","SIN","SYD","6293.443"
"IG","LGW","OLB","1361.491"
"MU","SZX","LLF","467.743"
"PC","SAW","ERC","875.957"
"FD","DMK","BLR","2475.847"
"B6","SJO","MCO","2072.164"
"PA","ISB","DXB","1925.521"
"G3","CGH","CLV","686.781"
"OU","OMO","ZAG","307.68"
"KL","CGK","KUL","1128.998"
"MU","URC","HFE","2923.219"
"MU","INC","PEK","926.853"
"WK","ASF","ZRH","2969.768"
"AM","GDL","ONT","2059.132"
"VB","MTY","QRO","573.956"
"CA","PEK","DYG","1342.968"
"AA","LGA","PIT","537.527"
"FR","BDS","CIA","465.154"
"3P","AUA","MAR","285.485"
"5C","SJO","XQP","61.844"
"V0","PMV","PBL","451.238"
"DL","DTW","PLN","390.928"
"AC","LAS","YUL","3595.941"
"G3","BSB","GRU","854.868"
"GX","NNG","HFE","1360.619"
"DE","MUC","FUE","3116.734"
"ZH","SZX","JUZ","868.238"
"IB","BCN","PSA","731.141"
"OK","PRG","SVX","3106.325"
"IW","PGK","TJQ","190.891"
"TG","HKG","AKL","9170.139"
"AA","PHL","CLT","721.473"
"AD","VCP","MEA","555.707"
"LH","LHR","ORD","6343.751"
"NS","JNG","XMN","1207.405"
"FR","LPA","BOH","2784.484"
"G4","LAS","ABQ","781.117"
"UA","ORD","PWM","1444.43"
"MU","TNA","NBS","1062.096"
"2L","LPA","ZRH","3001.176"
"9C","SHA","CSX","852.043"
"S2","GAU","AJL","272.61"
"JT","TJQ","PGK","190.891"
"AC","YMM","YYZ","2637.162"
"AR","RSA","AFA","434.455"
"MU","CGO","DLC","844.99"
"MU","KMG","CDG","8638.565"
"VY","BCN","FCO","846.878"
"DL","LGA","MSP","1638.069"
"T7","BIA","AJA","89.636"
"ZH","CKG","WUX","1333.22"
"SC","WUH","INC","1137.119"
"BA","LHR","BCN","1147.713"
"DL","LAS","RDU","3252.818"
"ZH","WNZ","YCU","1226.928"
"FR","VLC","NRN","1440.837"
"VY","AGP","AMS","1883.657"
"P6","YWK","YBG","587.643"
"OZ","ANC","ORD","4568.377"
"SC","CKG","PEK","1464.01"
"ZL","SYD","PKE","286.961"
"FL","STL","MSY","973.599"
"VX","LAS","JFK","3609.283"
"TP","LIS","YYZ","5740.465"
"SJ","BDJ","BPN","338.362"
"ME","MXP","BEY","2620.233"
"ZB","LGW","HRG","3900.049"
"LS","AGP","EMA","1813.398"
"NL","MED","MUX","3183.083"
"SV","RUH","TIF","738.016"
"US","PHL","MSP","1574.423"
"BT","KBP","RIX","861.289"
"AA","DFW","BZN","1871.682"
"AC","ORD","MSY","1349.25"
"5J","VRC","MNL","358.965"
"US","DFW","MIA","1802.169"
"DY","BCN","LAX","9674.261"
"AI","BOM","COK","1063.812"
"FR","RAK","SVQ","675.284"
"G4","AVP","SFB","1483.282"
"TP","LIS","RAI","3001.89"
"UA","ORD","VIE","7566.456"
"IB","CTA","BCN","1193.269"
"JT","DPS","LOP","121.957"
"MS","CAI","HMB","421.515"
"WT","YRL","YPM","84.634"
"FR","RAK","MAD","1064.251"
"VA","ADL","CBR","970.205"
"EP","BUZ","DXB","607.824"
"UT","SGC","PEE","1044.973"
"US","BHM","DFW","959.05"
"CA","CKG","FRA","8055.491"
"CZ","SWA","KMG","1385.502"
"DL","DTW","SDF","492.448"
"US","MIA","FPO","180.495"
"EW","SKG","STR","1414.007"
"KU","KWI","RUH","491.047"
"SG","AMD","JSA","459.803"
"VY","NCE","BCN","496.297"
"SK","CPH","LPA","3804.542"
"AA","DFW","TYR","164.63"
"K7","HEH","LSH","267.12"
"IV","PGU","TBZ","1340.598"
"DE","ZTH","MAN","2481.176"
"3J","HGA","BSA","586.921"
"TK","IST","DEL","4564.972"
"BA","SFO","LHR","8615.998"
"QG","HLP","LOP","1071.006"
"MF","CSX","NKG","671.722"
"HV","PMI","AMS","1426.973"
"TO","NBE","MAN","2160.53"
"EW","VIE","AGP","2135.472"
"KA","CSX","HKG","657.579"
"CZ","URC","ASB","2517.713"
"IOS","OMS","EVN","2692.228"
"VY","HAJ","AGP","2075.868"
"6E","PNQ","BLR","722.687"
"AT","CMN","OPO","881.56"
"AR","JUJ","COR","775.607"
"AZ","GVA","FCO","695.12"
"3G","LOS","DKR","2446.227"
"LO","WAW","HAM","753.398"
"FR","CTA","PSA","795.737"
"WK","SUF","ZRH","1136.647"
"U2","CDG","AGA","2310.038"
"NH","HND","HAN","3660.649"
"LA","SCL","LAX","8986.729"
"CZ","TNA","KWE","1510.305"
"SK","ARN","AMS","1152.169"
"TS","YUL","CDG","5523.481"
"LA","BSB","VIX","942.877"
"4B","DEN","MCK","349.522"
"KN","SHA","NAY","1054.014"
"WF","BGO","GOT","498.904"
"LH","HER","FRA","2114.392"
"9C","URC","XIY","2105.23"
"AA","MIA","MAD","7107.252"
"MU","HDG","BAV","591.066"
"AC","YYC","YCG","326.929"
"JQ","TSV","MEL","2056.759"
"U2","BSL","SKG","1459.107"
"MH","FCO","CMB","7629.682"
"DY","AGP","SVG","2575.642"
"CA","SZX","YCU","1413.343"
"5J","DVO","CGY","210.935"
"7H","KWT","KKI","13.086"
"W6","EIN","WAW","1072.884"
"FV","LED","SKD","3383.1"
"AV","LIM","GIG","3776.646"
"AD","SJK","SDU","278.314"
"US","CHS","CLT","270.551"
"AI","VTZ","HYD","511.425"
"UN","MCO","LGW","6991.457"
"HU","LYI","SZX","1450.009"
"LH","SCN","HAM","529.924"
"LG","IBZ","LUX","1255.125"
"U2","HER","EDI","3147.242"
"FR","BRU","ESU","2462.142"
"US","DFW","RNO","2160.503"
"UA","ORD","YVR","2831.387"
"HO","NKG","KWL","1126.07"
"GF","BAH","RUH","420.66"
"A3","AOK","RHO","138.35"
"SK","CPH","HKG","8651.282"
"AS","MKE","SEA","2719.29"
"JT","AMQ","LUV","558.304"
"GE","TPE","WUX","717.826"
"WS","VRA","YYZ","2301.333"
"CG","TFI","PNP","114.505"
"BG","DAC","LHR","8014.979"
"8Q","IST","CDG","2213.623"
"AZ","LIN","PRG","637.405"
"HO","NKG","CJU","741.009"
"FR","SKG","PSA","1094.426"
"CZ","URC","GYD","3080.628"
"GA","BPN","MDC","946.387"
"TOM","HRG","LGW","3900.049"
"KY","HAK","CIH","1832.413"
"GL","QOQ","JJU","19.782"
"5T","YCB","YYH","455.756"
"UA","VIE","ORD","7566.456"
"SV","GIZ","TUU","1413.545"
"AT","LHR","CMN","2093.843"
"MU","LHW","HGH","1707.449"
"OD","KUL","CMB","2466.898"
"WN","PHX","CMH","2682.837"
"AA","GVA","LHR","754.127"
"AI","ICN","HKG","2069.728"
"US","MIA","MAD","7107.252"
"8V","VEE","ARC","127.435"
"JW","NRT","TPE","2181.02"
"US","ORD","RST","431.119"
"OS","SJJ","VIE","495.582"
"DY","DUB","HEL","2023.287"
"DL","ABV","CDG","4470.13"
"W6","VIE","NCE","876.102"
"4U","TLS","HAM","1277.919"
"CA","WNZ","LHW","1877.962"
"FL","MSY","MCI","1111.572"
"ZH","HYN","XIY","1366.856"
"CA","PEK","FRA","7787.378"
"MY","DGA","PLJ","76.411"
"SG","VTZ","HYD","511.425"
"VN","SGN","MNL","1611.384"
"GS","LYI","DLC","516.689"
"VY","ALG","VLC","448.807"
"FR","AHO","STN","1394.139"
"JL","KOJ","TKN","475.388"
"QF","SFO","BNE","11377.957"
"BA","LHR","LAS","8395.01"
"L6","DKR","CKY","712.139"
"KL","FUK","AMS","9108.686"
"DL","PSC","SEA","275.97"
"G5","DLC","DAT","701.543"
"GV","KVC","CDB","30.819"
"5J","BCD","MNL","468.039"
"CX","LCK","ANC","5020.407"
"9W","BOM","BAH","2412.727"
"SG","MAA","COK","517.662"
"NK","SAN","SJD","1292.67"
"MU","LYG","NGB","581.049"
"AZ","FCO","NCE","459.258"
"UA","ABQ","ORD","1795.916"
"UA","DEN","BHM","1740.021"
"FR","AHO","GSE","1923.163"
"LY","TLV","MXP","2705.948"
"PR","ICN","KLO","2896.325"
"LA","PUQ","CCP","1812.827"
"DP","VKO","PEE","1168.345"
"TS","MCO","YYZ","1702.076"
"ET","NDJ","KAN","707.802"
"SM","ATZ","KWI","1678.752"
"ZH","LJG","PEK","2119.622"
"G3","SSA","EZE","3173.729"
"W2","ARN","ISU","3325.956"
"HQ","BRU","RHO","2471.292"
"CZ","CSX","SYX","1165.867"
"US","MIA","MSP","2418.075"
"CZ","SHA","WUH","680.893"
"TK","BGW","AYT","1286.212"
"ZH","KMG","LJG","320.66"
"O6","AJU","BSB","1292.705"
"JD","HGH","SPN","3079.322"
"KX","GCM","ORD","2597.092"
"EW","STR","BIA","682.728"
"FD","HDY","DMK","776.425"
"NH","CDG","NRT","9709.929"
"UK","DEL","IXR","1007.666"
"QF","ADL","PER","2115.45"
"DD","BFV","DMK","320.194"
"JT","KNO","PKU","453.91"
"KC","GUW","TSE","1490.18"
"GS","HAK","AQG","1356.025"
"FR","CRL","CPH","792.569"
"4U","STR","MXP","342.219"
"KN","JIC","NAY","1217.003"
"HV","AMS","SAW","2246.488"
"G4","AVL","SFB","750.5"
"TO","LGW","FAO","1687.572"
"FR","DUB","AHO","1792.852"
"IB","MAD","VIE","1805.958"
"KL","ZRH","AMS","602.833"
"LS","NCL","MAH","1743.372"
"EY","FCO","BUD","836.433"
"CZ","CGO","HRB","1620.679"
"CZ","SGN","CAN","1565.613"
"EW","MUC","RHO","1878.692"
"UA","IAD","PIT","293.249"
"GX","TSN","YIH","1092.174"
"GS","HET","XIL","481.245"
"VY","LTN","FLR","1242.203"
"ZH","WMT","LHW","1000.261"
"FR","LIS","OPO","277.012"
"MU","YNT","CHG","466.917"
"LA","GRU","SJP","419.621"
"B6","LGB","IAD","3656.889"
"TW","ICN","DAD","2980.968"
"VS","HND","LHR","9591.485"
"TK","IST","SFO","10765.056"
"DL","NRT","GUM","2516.532"
"HZ","UUS","KHV","591.879"
"LH","MUC","OTP","1171.006"
"CZ","DXB","CAN","5827.269"
"IB","FRA","BCN","1093.614"
"U2","AMS","MAN","486.718"
"FM","SHA","XIY","1229.135"
"ET","CDG","BRU","251.48"
"EO","TIF","CAI","1325.344"
"GS","HIA","WNZ","674.106"
"MU","TYN","URC","2214.386"
"LX","VCE","ZRH","363.571"
"AR","BHI","USH","1850.24"
"FL","AUS","SMF","2379.33"
"P6","YZV","YGV","188.812"
"CA","LHW","TNA","1211.92"
"AF","CFE","ORY","331.928"
"CA","FRA","SZX","9117.976"
"MU","SZX","NAY","1921.713"
"FR","AHO","FMM","832.516"
"QH","SGN","UIH","434.705"
"SN","OUA","ABJ","831.929"
"NH","NGO","KMI","597.576"
"9I","GOI","MYQ","464.475"
"F8","YEG","YVR","809.008"
"UA","LGA","ORD","1177.055"
"CA","PKX","SZX","1891.955"
"BA","CDG","DFW","7944.057"
"AI","DEL","KUU","368.11"
"UN","VKO","TLV","2628.534"
"OZ","ICN","DLC","460.182"
"UA","STL","CLE","782.602"
"SK","TOS","BOO","326.264"
"PW","BKZ","MWZ","174.816"
"MF","HIA","URC","2940.081"
"R3","YKS","IKS","1068.604"
"MS","IST","HRG","1633.95"
"LI","POS","SVD","285.531"
"LH","MUC","LUX","430.923"
"AI","BOM","MCT","1590.251"
"QF","SYD","SGN","6846.13"
"9M","YDQ","YYE","373.317"
"WN","DEN","PHX","968.538"
"HO","HGH","HUZ","986.261"
"SC","HGH","YNT","802.192"
"US","PHL","YHZ","1111.518"
"WK","RAK","ZRH","2255.433"
"BA","LGW","PUJ","6896.97"
"YC","UFA","NUX","1695.975"
"LO","DEL","WAW","5262.285"
"AA","HEL","JFK","6607.315"
"SC","TNA","MIG","1295.574"
"PB","YCL","YWK","549.611"
"NU","OKA","OKJ","1121.974"
"JJ","JPA","GIG","1955.227"
"AA","GRU","JFK","7663.979"
"DL","MSP","BIL","1199.942"
"DL","DTW","DEN","1802.297"
"BX","PUS","WUH","1456.516"
"G4","PIE","SCE","1505.045"
"LH","BRU","HAM","481.804"
"AD","CGB","BVH","540.767"
"FR","BTS","LTN","1317.981"
"U2","TXL","GOT","571.031"
"P6","YHU","YVO","435.772"
"MF","XIY","UYN","441.487"
"LA","SCL","SYD","11340.344"
"3U","URC","CKG","2313.153"
"VA","DPS","BNE","4487.789"
"WS","YXS","YVR","523.279"
"FR","EIN","TPS","1605.19"
"SU","EVN","SVO","1832.324"
"SK","FRA","BSL","282.177"
"KC","TSE","GYD","2022.643"
"AC","YUL","LIM","6401.849"
"WO","YXX","YXU","3208.625"
"HO","HUZ","CGO","1277.502"
"VA","BNE","MKY","797.615"
"PI","YKS","NER","637.401"
"SC","DLC","DAT","701.543"
"CA","HET","PEK","411.737"
"FM","WNZ","CGQ","1839.721"
"MU","NAY","FUO","1882.996"
"GA","CGK","NGO","5545.304"
"LH","BGO","FRA","1160.19"
"TP","PRG","LIS","2228.655"
"NH","GUM","CTS","3270.71"
"CA","ORD","PEK","10562.432"
"DZ","CGO","NTG","716.615"
"SK","ORD","CPH","6853.716"
"LA","SJP","BPS","1191.489"
"WB","DXB","MBA","3674.748"
"US","CMH","CLT","558.928"
"OS","JTR","VIE","1492.129"
"HY","TAS","CDG","5133.415"
"US","FLO","CLT","159.698"
"PC","MLX","SAW","799.573"
"5N","LED","VOZ","1048.0"
"DL","SJU","DTW","3110.374"
"OZ","ICN","MNL","2608.849"
"WN","BOI","PHX","1184.087"
"GA","CGK","BDJ","946.484"
"Y5","HEH","THL","328.449"
"6E","CCU","COK","1890.695"
"EK","DXB","HAM","4884.211"
"FR","RHO","BGY","1847.47"
"DL","MSP","MOT","720.879"
"3H","YUL","YGW","1127.193"
"AB","ALC","STR","1398.144"
"LX","GVA","LCY","733.672"
"AA","SEA","SFO","1093.06"
"FD","DMK","NKG","2717.102"
"SJ","PLW","UPG","462.383"
"FV","LED","FCO","2351.48"
"JL","KUH","HND","914.853"
"IB","BCN","FLR","797.551"
"SN","MXP","BRU","664.686"
"TK","DNZ","IST","396.477"
"LA","AQP","LIM","765.517"
"4U","STR","CFU","1319.779"
"FR","PMI","BRU","1269.314"
"3U","HAK","NGB","1560.778"
"DY","CTA","LGW","1938.232"
"VA","BQB","BYP","1278.818"
"NH","ICN","HND","1209.079"
"WN","STL","BWI","1184.486"
"NK","ACY","IND","1003.779"
"AS","SEA","SIT","1384.006"
"US","IND","DFW","1223.989"
"CZ","PEK","DYG","1342.968"
"EK","GRU","DXB","12217.063"
"AB","BSL","CTA","1282.497"
"CC","SAP","TGU","172.385"
"G4","SFB","ROA","957.704"
"UA","JFK","SAL","3369.831"
"JQ","SIN","DPS","1671.498"
"AS","LAX","LIR","4229.613"
"GA","SIN","DEL","4159.415"
"RY","XIY","URC","2105.23"
"LY","MRS","TLV","2881.128"
"QR","DOH","CGK","6893.586"
"DE","HER","ZRH","1926.644"
"JD","CGO","HAK","1655.541"
"NH","CTS","HKD","132.728"
"DY","ARN","PMO","2412.413"
"HU","TYN","CAN","1597.426"
"7R","LED","MCX","2227.032"
"X3","FUE","MUC","3116.734"
"US","SLP","DFW","1243.73"
"UA","ORF","ORD","1151.678"
"IR","KIH","IFN","721.746"
"AF","HAV","CDG","7743.947"
"MH","KUL","XMN","2996.059"
"CA","NGB","PEK","1223.154"
"AA","CMI","DFW","1114.374"
"KQ","DXB","SVO","3711.666"
"EW","HAM","BRI","1477.975"
"G4","SFB","BGR","2091.64"
"FW","SDJ","CTS","519.59"
"AB","LHR","ORY","366.539"
"F9","MCO","LGA","1530.956"
"OU","ZAG","LED","1823.093"
"BA","LHR","TIP","2365.482"
"AD","BSB","PMW","622.003"
"LR","SJO","LIR","160.606"
"B2","GYD","MSQ","2217.884"
"TK","SAW","AJI","1170.618"
"MU","NAY","HET","404.727"
"TA","MIA","MGA","1638.246"
"2B","KZN","LED","1216.845"
"AA","MIA","POS","2613.345"
"O6","REC","PNZ","635.474"
"DD","HDY","KKC","1091.485"
"ZI","QSF","MLH","1284.053"
"QF","NAN","AKL","2156.473"
"MU","XIY","DYG","615.35"
"UA","MTJ","STL","1520.138"
"DV","TSE","AKX","1007.849"
"U2","LGW","KGS","2678.797"
"AC","ORD","YOW","1050.99"
"VX","SEA","SFO","1093.06"
"DL","MEM","MCO","1100.3"
"CA","KWE","SHA","1505.684"
"TK","LHR","IST","2488.811"
"ET","MPM","APL","1390.079"
"VA","EPR","PER","580.501"
"OD","SBW","KUL","1142.699"
"KL","RIX","AMS","1333.238"
"TO","ORY","AGA","2275.953"
"NK","DEN","PHX","968.538"
"AM","MEX","CVM","474.619"
"AV","BOG","SJO","1255.644"
"EW","MUC","CFU","1168.901"
"G3","PMW","BSB","622.003"
"AM","CME","MEX","769.338"
"AM","MEX","JFK","3365.337"
"QH","KJA","OSS","2244.236"
"FR","TRN","BDS","977.69"
"ZL","SYD","MIM","349.104"
"MU","SIN","JJN","3042.183"
"U2","HAM","NCE","1127.16"
"MH","BTU","SBW","149.693"
