"Airline","Departure","Destination","distance_km"
"TCX","MAN","HRG","4145.864"
"TK","BOS","IST","7726.667"
"BK","JMU","HRB","351.379"
"EK","BOS","DXB","10702.118"
"BX","FUK","TAE","304.868"
"PB","YDF","YJT","112.572"
"TP","BOS","LIS","5124.081"
"CZ","KUL","CAN","2612.721"
"3U","CKG","HGH","1328.879"
"NK","LAS","DEN","1009.365"
"VS","MAN","ISB","6134.062"
"CU","MAD","HAV","7462.26"
"CZ","HDG","CAN","1464.363"
"DL","CAN","HGH","1038.357"
"G4","ATW","LAS","2425.262"
"NS","HGH","SJW","1038.423"
"DL","SNA","LAS","364.468"
"DZ","HRB","HDG","1413.328"
"AM","HAV","CUN","509.168"
"GJ","HGH","BFJ","1494.115"
"OQ","CKG","XMN","1273.043"
"KK","AYT","IST","517.731"
"G5","CKG","DAT","1307.161"
"X3","ZQW","AYT","2326.95"
"PC","KCM","SAW","756.708"
"IY","KUL","DXB","5549.193"
"FL","CLE","DEN","1927.923"
"KK","IST","CDG","2213.623"
"US","LIM","DFW","5424.053"
"9C","SJW","CKG","1206.217"
"AF","ORY","BIQ","657.326"
"G5","CKG","CIH","944.301"
"LA","LIM","HAV","3935.517"
"TP","LHR","LIS","1563.931"
"R3","HRB","YKS","1845.203"
"2T","AMD","JSA","459.803"
"BV","HAV","CUN","509.168"
"TP","LIS","PIX","1673.145"
"CZ","CAN","NNG","531.937"
"MF","HGH","SJW","1038.423"
"AZ","CDG","CTA","1631.44"
"M4","CAI","HRG","402.086"
"CX","CRK","HKG","1056.394"
"UD","EBL","SAW","1373.198"
"IB","MAD","LHR","1245.95"
"CA","NRT","DLC","1699.921"
"TK","IST","BUS","1070.565"
"9C","XMN","SJW","1561.42"
"9W","BOM","HYD","622.839"
"BM","ABZ","KSU","857.933"
"BL","VDH","SGN","744.613"
"IG","CTA","LIN","1009.198"
"US","DFW","RIC","1859.463"
"GX","ZYI","INC","1214.677"
"EK","SGN","DXB","5618.742"
"ZH","CAN","XMN","507.057"
"TO","IBZ","ORY","1098.265"
"LA","BBA","SCL","1394.626"
"V7","OLB","GOA","394.739"
"MF","XMN","CAN","507.057"
"KK","IST","JED","2387.531"
"FR","EIN","SKG","1815.053"
"U2","BSL","NAP","918.924"
"AD","MAO","PIN","365.7"
"NP","CAI","JED","1216.665"
"AZ","LIN","OLB","505.913"
"MU","CKG","ZHA","1016.396"
"U2","AYT","BSL","2241.162"
"ZH","DLC","HGH","976.647"
"AA","DFW","MHK","695.106"
"MU","BAV","HDG","591.066"
"AS","PAE","PHX","1823.749"
"7R","LED","ULV","1243.198"
"EK","NRT","DXB","7979.177"
"FR","NAP","MRS","799.09"
"TCX","AYT","MAN","3130.424"
"VN","SGN","MEL","6698.769"
"GX","WDS","SJW","719.558"
"F9","LAS","DEN","1009.365"
"P9","LIM","CUZ","585.908"
"B9","THR","BND","1056.908"
"LX","BSL","LCY","692.431"
"8E","OBU","ABL","46.942"
"DP","OGZ","LED","2085.18"
"VB","GDL","MTY","669.963"
"TK","BLL","AAL","156.384"
"QG","KUL","DPS","1964.367"
"UA","FCA","DEN","1209.841"
"HU","HKG","HGH","1094.053"
"WF","MEH","HVG","66.691"
"MF","CAN","HGH","1038.357"
"CA","FUK","DLC","997.201"
"US","CRP","DFW","571.758"
"FL","SJD","SNA","1414.435"
"F9","DEN","PHX","968.538"
"LA","LIM","DFW","5424.053"
"VB","CUN","OAX","1128.142"
"W4","HUU","LIM","258.156"
"S2","VTZ","BOM","1103.044"
"UA","DEN","DSM","945.915"
"XY","ATZ","JED","1017.709"
"QG","JED","HYD","4136.559"
"UA","PDX","DEN","1592.175"
"I5","CCU","VTZ","773.105"
"GA","DPS","CAN","3579.637"
"C8","COO","BSG","960.277"
"CZ","CAN","KWE","742.42"
"UA","DEN","XWA","927.144"
"AK","KUL","AOR","409.646"
"KL","CAN","HGH","1038.357"
"LI","BGI","GND","275.948"
"VY","ORY","LIS","1438.112"
"BE","WAT","MAN","348.654"
"6E","HYD","JLR","682.516"
"P4","ABV","YOL","567.967"
"AC","CUN","YYC","4091.019"
"XY","MAN","JED","4957.302"
"MF","CKG","LJG","711.903"
"FZ","DXB","TSE","3176.87"
"SU","LED","KBP","1052.139"
"F9","PHX","DEN","968.538"
"CA","CKG","KWE","354.021"
"MU","HRB","JNG","1419.432"
"WS","YYC","PDX","881.672"
"DV","KOV","ALA","1236.815"
"MF","NNG","HGH","1484.662"
"6E","HYD","CCU","1207.673"
"PC","AYT","BLL","2651.161"
"CZ","CAN","SWA","327.293"
"HX","KWE","HKG","859.918"
"AA","LHR","LIN","980.636"
"IA","ISU","DXB","1495.581"
"ZH","CAN","WXN","954.037"
"MF","XMN","KUL","2996.059"
"SV","JED","CAN","7526.113"
"US","DFW","BOS","2509.269"
"WN","ELP","LAS","937.923"
"W6","KTW","CTA","1481.027"
"AS","SNA","PDX","1384.545"
"EP","DXB","BND","240.791"
"CZ","HGH","KWE","1394.304"
"AF","EZE","CDG","11100.502"
"TK","KUF","IST","2094.318"
"AT","CMN","BEM","160.253"
"FZ","EBL","DXB","1634.189"
"VN","CDG","SGN","10104.879"
"IW","DPS","MOF","777.195"
"M4","HMB","CAI","421.515"
"3U","DLC","HGH","976.647"
"3U","HGH","DLC","976.647"
"CX","LHR","CDG","347.168"
"ET","NDJ","ABV","917.694"
"M5","RCE","DHB","10.19"
"UA","DEN","LHR","7496.472"
"ZH","NRT","CAN","2944.428"
"NF","VLI","DLY","139.036"
"GX","NNG","BFJ","585.144"
"SC","LJG","MIG","685.139"
"BA","LHR","DEN","7496.472"
"TK","IST","NRT","8979.102"
"AK","KUL","LOP","2059.96"
"SC","WDS","KWE","781.343"
"YJ","THL","HEH","328.449"
"IB","CMN","MAD","867.052"
"TK","IST","PRN","654.221"
"G4","LAS","CID","2118.652"
"TP","LIS","BVC","2852.368"
"AA","PHX","ELP","557.712"
"BT","TLL","CDG","1838.586"
"CC","GUA","TGU","361.343"
"3U","HGH","NNG","1484.662"
"AK","KUL","VTE","1697.463"
"KN","INC","DAT","666.556"
"DV","ALA","TSE","950.542"
"MF","KWE","XMN","1157.424"
"SY","DFW","CUN","1657.192"
"Y4","GDL","PDX","3297.358"
"AF","CDG","HKG","9590.058"
"AF","ABZ","CDG","963.582"
"G4","LAS","TUL","1727.084"
"CZ","DLC","SJW","599.099"
"4B","DEN","DDC","469.787"
"FR","TRN","TPS","904.591"
"IB","TRN","MAD","1053.277"
"CZ","MEL","CAN","7548.481"
"BR","ANC","DFW","4889.263"
"JD","SJW","LJG","1866.712"
"AZ","NAP","LIN","649.615"
"IB","ORY","IBZ","1098.265"
"LA","AQP","LIM","765.517"
"CZ","LDS","HRB","317.193"
"AF","CDG","IBZ","1131.397"
"ZH","CAN","HGH","1038.357"
"US","BNA","DFW","1014.148"
"3U","LJG","MIG","685.139"
"V7","GOA","OLB","394.739"
"CZ","NRT","CAN","2944.428"
"FL","BWI","DEN","2393.546"
"VS","LHR","NRT","9591.524"
"BA","LHR","ORY","366.539"
"AZ","BOS","CDG","5534.268"
"FR","MRS","LIS","1307.367"
"TO","MAN","NAP","1859.931"
"GX","NNG","YIH","942.873"
"CZ","HRB","HGH","1784.854"
"B2","MSQ","ALA","3704.208"
"EP","THR","KHY","639.464"
"D2","LED","KVK","867.463"
"AA","MRY","DFW","2296.655"
"AK","KUL","PKU","255.759"
"VN","SGN","THD","1003.888"
"CZ","WSK","CAN","924.266"
"KY","NNG","LJG","919.812"
"QF","MEL","DPO","411.966"
"CA","DLC","HKG","1988.612"
"CX","CAN","HKG","136.012"
"F9","LAS","CLE","2929.414"
"DV","TSE","NRT","5599.992"
"AF","CFE","CDG","361.736"
"AZ","HKG","CDG","9590.058"
"OD","KUL","CCU","2635.578"
"HV","IVL","TOS","356.254"
"NH","NRT","DLC","1699.921"
"NS","SJW","XMN","1561.42"
"AZ","BLL","CDG","871.143"
"8Q","IST","AYT","517.731"
"S5","MAB","RDC","310.543"
"WS","YOW","CUN","2888.248"
"CA","LZO","INC","1072.283"
"AF","EXT","CDG","468.122"
"OZ","GMP","KWJ","270.777"
"FL","SNA","SJD","1414.435"
"TO","SAW","ORY","2280.492"
"AP","PMO","TRN","901.874"
"EK","DXB","MAD","5648.83"
"CA","HKG","INC","1949.618"
"M1","MAO","CAF","786.459"
"MU","KKJ","DLC","1021.988"
"U2","SKG","BSL","1459.107"
"FR","TPS","TRN","904.591"
"AT","ORY","CMN","1897.364"
"CZ","XMN","CKG","1273.043"
"ZB","AYT","MAN","3130.424"
"QF","MEL","MQL","456.289"
"BE","CDG","EXT","468.122"
"FL","PHX","PDX","1625.086"
"SV","HOF","JED","1126.637"
"B6","BOS","PHX","3693.775"
"PK","CDG","ISB","5895.637"
"CZ","CKG","YIH","474.422"
"CA","CGQ","CKG","2311.088"
"MF","XMN","NNG","1036.954"
"8L","LJG","CKG","711.903"
"SV","CAI","JED","1216.665"
"CZ","YIH","CKG","474.422"
"UX","MAD","IBZ","458.245"
"LS","IBZ","MAN","1634.01"
"6E","BOM","DXB","1926.162"
"Y4","MTY","DEN","1622.42"
"F9","CZM","DEN","2733.463"
"US","BFL","PHX","683.084"
"VN","NRT","SGN","4383.313"
"ZI","MRS","TLM","1097.909"
"AZ","CDG","PMO","1470.935"
"AF","NUE","CDG","620.942"
"IN","DPS","LBJ","519.945"
"F9","PHF","DEN","2460.798"
"AA","ONT","DFW","1908.342"
"HU","CAN","KWE","742.42"
"BA","HKG","LHR","9630.802"
"VN","CAN","SGN","1565.613"
"JR","UYN","INC","312.308"
"AT","JED","CMN","4747.447"
"SV","MAN","JED","4957.302"
"Y4","GDL","LAS","2078.522"
"WS","YYC","YCD","738.455"
"CZ","CAN","XMN","507.057"
"Z3","KTB","HYL","23.958"
"MM","NRT","FUK","939.774"
"W6","DTM","PRN","1418.448"
"SV","JED","THR","1954.098"
"OC","FUJ","FUK","182.09"
"TK","ALA","CAN","3984.751"
"A3","LED","SKG","2202.793"
"FL","CHS","BWI","760.805"
"WY","SLL","JED","1648.55"
"WN","LAS","ONT","316.73"
"VY","MAD","IBZ","458.245"
"HU","CKG","HKG","1098.077"
"CZ","CAN","HGH","1038.357"
"FL","BNA","CHS","705.825"
"MU","DLC","HRB","835.202"
"VS","ISB","MAN","6134.062"
"MU","XMN","WDS","1138.53"
"D7","KUL","MEL","6314.984"
"F9","DEN","CUN","2689.257"
"US","LRD","DFW","639.093"
"TK","SAW","KSY","1162.702"
"IB","BOS","LHR","5239.65"
"SU","LED","CDG","2132.869"
"JT","MOF","DPS","777.195"
"SC","DAT","XMN","1779.002"
"IB","IBZ","MAD","458.245"
"DL","LHR","PDX","7885.617"
"CX","HKG","ANC","8164.625"
"LA","DFW","SCL","7866.284"
"FL","PHX","ONT","521.296"
"AF","CDG","NAP","1289.606"
"AA","DFW","ZCL","1242.193"
"FM","CAN","XMN","507.057"
"HU","CAN","CKG","965.641"
"FL","BNA","BWI","943.646"
"AC","YCG","YYC","326.929"
"P6","YQB","YGR","730.622"
"S4","LIS","SMA","1419.801"
"6W","EVN","RTW","1275.921"
"WN","ONT","PHX","521.296"
"MH","HKG","KUL","2543.09"
"6E","GAU","CCU","498.312"
"UJ","KBP","ODS","435.981"
"V7","PMO","SXB","1233.158"
"MS","LHR","CAI","3532.648"
"G5","BFJ","KWE","154.684"
"WJ","ZTB","YHR","29.011"
"G4","LAS","SGF","1941.262"
"SU","CDG","CMN","1931.52"
"KL","HRB","HGH","1784.854"
"AA","PHX","CUN","2830.413"
"E9","MAD","CUN","7961.518"
"W4","LIM","HUU","258.156"
"MF","HGH","MIG","1503.048"
"IB","DFW","MAD","7973.896"
"AR","LIM","EZE","3152.968"
"US","YYC","PHX","1972.619"
"DP","LED","KUF","1395.62"
"AI","BOM","JED","3518.844"
"NH","NRT","IST","8979.102"
"FZ","DXB","CTA","4024.712"
"FZ","ISU","DXB","1495.581"
"UA","BOS","YOW","497.948"
"FU","YIH","DLC","1309.306"
"BK","HGH","DLC","976.647"
"SG","HYD","VTZ","511.425"
"VB","SJD","GDL","723.245"
"B6","BOS","LAS","3822.671"
"8L","NNG","SWA","858.554"
"PC","SAW","PRN","710.954"
"IG","LIN","NAP","649.615"
"TK","IST","HRG","1633.95"
"EK","BOM","DXB","1926.162"
"EK","DXB","KUL","5549.193"
"Y4","GDL","ONT","2059.132"
"AI","SHL","CCU","493.202"
"TK","MAD","IST","2702.756"
"JL","FUK","SGN","3504.264"
"AY","BOS","MAD","5474.383"
"0B","TRN","CTA","1058.712"
"US","SBA","PHX","730.393"
"VB","CUN","MTY","1448.345"
"FR","TLL","MAN","1784.006"
"MH","JED","KUL","7065.7"
"DJ","ASE","LAS","808.197"
"IB","MRS","MAD","797.254"
"AY","CDG","DFW","7944.057"
"EU","DLC","JNG","615.174"
"PS","TSE","KBP","2823.029"
"AC","YYC","YOW","2878.546"
"8E","SMK","UNK","78.333"
"AZ","NAP","CTA","386.026"
"G5","CKG","TEN","330.434"
"SJ","DJJ","MKW","742.766"
"PK","ISB","LHR","6053.81"
"UA","DEN","SGF","1022.637"
"B6","PDX","LGB","1362.435"
"A5","RNS","BIA","1068.763"
"AT","COO","CMN","3174.891"
"UA","ASE","DEN","201.236"
"CZ","HGH","LJG","2009.816"
"PC","BAL","SAW","1065.716"
"SG","AMD","DXB","1767.433"
"KN","FUO","SJW","1696.935"
"CA","CKG","DXB","5042.081"
"BE","EXT","CDG","468.122"
"MF","XMN","YNZ","1007.95"
"AA","ASE","DFW","1128.309"
"UA","PHX","DEN","968.538"
"LH","CAN","ALA","3984.751"
"SC","DLC","HGH","976.647"
"MH","CAN","KUL","2612.721"
"EP","THR","YES","555.136"
"HO","YYA","HGH","698.023"
"KC","ALA","SGN","4606.482"
"BK","HRB","JMU","351.379"
"SG","AMD","JSA","459.803"
"UA","SJD","DEN","1917.781"
"NS","KWE","SJW","1499.902"
"FR","MAN","TPS","2056.505"
"MU","CAN","XMN","507.057"
"JR","DLC","WEH","206.786"
"AA","PHX","DSM","1847.154"
"SC","CKG","DAT","1307.161"
"AZ","PMO","LIN","867.635"
"6E","CCU","VTZ","773.105"
"AA","DFW","MRY","2296.655"
"MF","HGH","CAN","1038.357"
"HO","TEN","NNG","597.585"
"MF","CAN","XMN","507.057"
"TK","IST","HAV","9957.294"
"CZ","WEH","XMN","1458.875"
"EK","MEL","DXB","11645.111"
"JT","BTH","BKS","588.516"
"AA","GDL","DFW","1509.632"
"EK","DXB","DPS","7491.494"
"CZ","ZYI","CAN","785.532"
"US","ONT","PHX","521.296"
"AI","HYD","DXB","2546.803"
"QZ","DPS","LBJ","519.945"
"SQ","DXB","CAI","2415.445"
"IR","THR","KHY","639.464"
"AC","YYC","YCG","326.929"
"A3","CDG","SKG","1859.686"
"AA","PHX","DFW","1393.866"
"ZI","DJE","ORY","1791.199"
"AY","BWI","LHR","5833.38"
"3U","CAN","CKG","965.641"
"ZH","CKG","NNG","805.273"
"6E","CCU","GAU","498.312"
"MU","CHG","DLC","300.984"
"MU","HGH","INC","1607.844"
"KC","TSE","LED","2724.706"
"TK","IST","BOS","7726.667"
"NS","MIG","SJW","1184.401"
"CX","DFW","ANC","4889.263"
"B2","MSQ","TSE","2913.933"
"US","SGF","DFW","586.519"
"TU","MRS","DJE","1167.032"
"SC","KWE","XMN","1157.424"
"KL","HGH","DLC","976.647"
"AF","HAV","CDG","7743.947"
"DL","LAS","BOS","3822.671"
"S7","KBP","LED","1052.139"
"P9","TPP","LIM","618.403"
"AF","DXB","CDG","5238.621"
"A7","CUN","PQM","665.173"
"UA","JST","AOO","43.632"
"PS","MAD","KBP","2873.289"
"CZ","KWE","SWA","1031.908"
"CZ","CAN","DPS","3579.637"
"US","SNA","DFW","1934.859"
"NS","SJW","MIG","1184.401"
"ET","ABV","NDJ","917.694"
"TO","HRG","MAN","4145.864"
"FL","SJD","DEN","1917.781"
"F9","TTN","BNA","1133.685"
"TO","ORY","BIQ","657.326"
"Y4","CUN","MTY","1448.345"
"MU","CAN","HGH","1038.357"
"BA","MAN","LHR","242.811"
"ZH","BAV","CAN","1933.78"
"8Q","CDG","IST","2213.623"
"LA","EZE","LIM","3152.968"
"HO","CAN","LJG","1364.137"
"9C","DLC","SJW","599.099"
"UD","EBL","EVN","436.379"
"CA","HGH","CGQ","1599.128"
"VV","LIM","TPP","618.403"
"DL","DFW","YYC","2451.197"
"B9","THR","ABD","657.47"
"BJ","MRS","DJE","1167.032"
"AA","LGB","PHX","570.005"
"SC","INC","NNG","1777.016"
"FR","MAD","MRS","797.254"
"AA","MAN","LHR","242.811"
"AI","HYD","VTZ","511.425"
"UA","LAS","DEN","1009.365"
"KL","HGH","CGQ","1599.128"
"AK","KUL","JHB","250.01"
"MH","KUL","NRT","5408.917"
"EE","LED","TLL","308.385"
"TS","MAN","YYC","6776.288"
"ZI","ORY","DJE","1791.199"
"M5","DHB","RCE","10.19"
"CA","HRB","CAN","2733.84"
"G4","LAS","CPR","1062.905"
"EU","DLC","HGH","976.647"
"AC","YYC","NRT","7945.729"
"JL","NRT","HKG","2962.147"
"MH","DFW","NRT","10322.37"
"SG","BOM","JLR","872.636"
"AA","DFW","PDX","2597.051"
"ZH","XMN","CAN","507.057"
"NH","DLC","FUK","997.201"
"TP","CMN","LIS","617.782"
"AF","CDG","COO","4743.108"
"SC","KWE","NNG","458.469"
"AS","ANC","BRW","1162.785"
"ZH","NNG","WXN","911.432"
"AT","OZZ","ORY","2126.841"
"FL","DEN","SJD","1917.781"
"S2","VTZ","CCU","773.105"
"GA","KOE","LOP","826.088"
"SV","JED","DXB","1698.993"
"LA","CUN","SCL","6288.345"
"IB","MAD","CMN","867.052"
"R3","YKS","HRB","1845.203"
"IB","LHR","MAN","242.811"
"MH","KUL","HYD","3008.847"
"WN","BNA","PNS","630.144"
"TK","LHR","IST","2488.811"
"TO","ORY","MAD","1030.331"
"9C","XMN","CGQ","2269.217"
"AA","MTY","DFW","845.444"
"MK","CDG","BSL","400.742"
"3U","HGH","HDG","894.777"
"DR","HRB","IQN","1906.451"
"MU","VTE","NNG","778.327"
"US","RIC","DFW","1859.463"
"9W","HYD","KUL","3008.847"
"PS","KBP","IST","1021.972"
"IB","MAD","IBZ","458.245"
"HU","KWE","CAN","742.42"
"FR","MAN","RZE","1702.642"
"MF","XMN","DPS","3715.829"
"IOS","KHV","JMU","400.004"
"HU","DLC","JMU","1136.823"
"A6","DQA","NBS","555.785"
"CX","LHR","HKG","9630.802"
"AC","YYC","DEN","1445.257"
"3U","HKG","ZHA","386.954"
"AC","PHX","YYC","1972.619"
"6E","BOM","JED","3518.844"
"MF","XMN","SGN","1948.755"
"TK","AYT","EBL","1176.869"
"BA","MAD","LHR","1245.95"
"FL","PDX","DEN","1592.175"
"AT","SXB","CMN","2107.996"
"CA","NRT","CAN","2944.428"
"SU","AYT","LED","2546.832"
"AV","LIM","CUZ","585.908"
"VV","LIM","CUZ","585.908"
"MS","CAI","BOM","4341.423"
"AA","DFW","CLE","1641.733"
"AF","CDG","TRN","573.003"
"AA","DFW","PHX","1393.866"
"JD","YIH","HGH","859.358"
"AI","BOM","VTZ","1103.044"
"CA","KWE","XMN","1157.424"
"LA","HAV","LIM","3935.517"
"SC","ZHA","XMN","877.66"
"AF","BOM","CDG","6993.626"
"JH","FUK","MMJ","739.293"
"AV","MCR","GUA","313.071"
"TK","IST","COO","4678.571"
"UA","NRT","HKG","2962.147"
"A5","MRS","ETZ","621.392"
"MH","KUL","PKU","255.759"
"SC","HGH","DLC","976.647"
"ZH","INC","CKG","976.1"
"AI","DXB","CCU","3365.807"
"TK","IST","NAJ","1434.743"
"WN","DEN","LGB","1372.777"
"CA","DLC","FUK","997.201"
"UX","CMN","MAD","867.052"
"NH","DEN","NRT","9292.769"
"LS","MAN","REU","1381.498"
"CZ","CAN","HDG","1464.363"
"NS","NNG","SJW","1850.173"
"AA","LHR","DEN","7496.472"
"UA","SGN","HKG","1492.977"
"VN","THD","SGN","1003.888"
"AK","SGN","KUL","1050.294"
"UA","DFW","DEN","1032.098"
"SU","MRS","CDG","652.819"
"S7","UUS","KHV","591.879"
"SC","XMN","KWE","1157.424"
"FY","JHB","KBR","525.881"
"EK","DXB","CCU","3365.807"
"4M","DFW","EZE","8533.648"
"AA","ONT","PDX","1350.8"
"AP","LIN","NAP","649.615"
"WJ","YHR","ZTB","29.011"
"EK","ISB","DXB","1925.521"
"VY","CDG","MAD","1064.513"
"G3","MAO","CUN","3962.965"
"AQ","CAN","KWE","742.42"
"F9","DEN","ONT","1315.73"
"AK","URT","KUL","765.095"
"B6","PDX","BOS","4072.32"
"HO","BFJ","HGH","1494.115"
"GA","LBJ","DPS","519.945"
"MU","HGH","HKG","1094.053"
"TP","TMS","LIS","4565.595"
"FR","LIS","NAP","2007.915"
"OD","KUL","SBW","1142.699"
"PN","XMN","CKG","1273.043"
"AC","YXU","YOW","505.763"
"CZ","CAN","MIG","1228.673"
"UA","SBA","DEN","1471.392"
"BX","TAE","KKJ","314.843"
"D3","DXB","HGA","2116.762"
"TS","YYC","CUN","4091.019"
"AZ","CDG","BOS","5534.268"
"KN","WDS","CAN","1049.406"
"GS","CKG","KWE","354.021"
"CZ","YNZ","XMN","1007.95"
"BA","BOS","LHR","5239.65"
"DL","CLE","BOS","903.305"
"HZ","HRB","KHV","749.335"
"AZ","CTA","CDG","1631.44"
"EK","DXB","LIS","6137.795"
"F9","DEN","DSM","945.915"
"DL","MAN","LAS","8166.44"
"SG","DXB","AMD","1767.433"
"EK","HKG","DXB","5919.684"
"AD","PIN","MAO","365.7"
"FR","MAN","REU","1381.498"
"IB","MAD","RNS","857.185"
"TK","ISU","IST","1573.418"
"TK","IST","KFS","421.344"
"AT","LIS","CMN","617.782"
"AB","NUE","AYT","2114.058"
"FR","MAD","PMO","1452.79"
"AC","YYC","PDX","881.672"
"3U","HKG","YIH","948.511"
"BE","ABZ","CDG","963.582"
"6E","BOM","CCU","1665.49"
"US","DFW","CHS","1585.226"
"WS","PDX","YYC","881.672"
"AM","GDL","CUN","1708.713"
"G5","CKG","ZHA","1016.396"
"YH","HEH","LSH","267.12"
"AT","CAI","CMN","3683.733"
"WN","TUL","PHX","1501.789"
"SV","JED","HOF","1126.637"
"KN","CAN","HGH","1038.357"
"PN","CKG","CAN","965.641"
"MF","XMN","MEL","7460.216"
"UA","CLE","BOS","903.305"
"KO","USK","LED","1519.919"
"FR","TSF","PMO","834.183"
"MF","HRB","XMN","2454.475"
"VS","LHR","HKG","9630.802"
"VN","SGN","FUK","3504.264"
"3U","INC","HRB","1843.347"
"AV","GUA","MCR","313.071"
"BA","LHR","DFW","7627.239"
"AA","BWI","DFW","1954.769"
"3U","HGH","CKG","1328.879"
"AI","BOM","JGA","478.609"
"Y5","THL","LSH","357.427"
"CA","XMN","WUX","805.106"
"WN","DEN","ONT","1315.73"
"MF","HGH","MEL","7965.556"
"KN","SJW","HGH","1038.423"
"AA","LAS","DFW","1694.8"
"AF","NAP","CDG","1289.606"
"LH","ALA","CAN","3984.751"
"BA","CMF","LCY","780.024"
"S4","TER","BOS","3689.845"
"ZH","CKG","CAN","965.641"
"9K","ACK","BOS","146.29"
"IB","MAD","MRS","797.254"
"9M","YYC","YLL","363.096"
"AC","YYC","CUN","4091.019"
"P6","YZV","YGV","188.812"
"ET","LLI","AXU","242.534"
"2I","LIM","HUU","258.156"
"S4","BOS","LIS","5124.081"
"AZ","LHR","LIN","980.636"
"SM","ATZ","JED","1017.709"
"5U","GUA","TGU","361.343"
"4O","GDL","MTY","669.963"
"DZ","INC","WDS","790.546"
"AZ","CDG","LIN","644.078"
"CA","HRB","CKG","2457.899"
"AA","DFW","PIA","1082.532"
"BL","SGN","THD","1003.888"
"WN","CHS","BWI","760.805"
"HV","EIN","NAP","1358.351"
"UX","LIM","MAD","9526.187"
"TK","IST","HKG","8005.873"
"BA","LHR","MAD","1245.95"
"NK","BOS","DFW","2509.269"
"U2","PMO","ORY","1454.075"
"PC","PRN","SAW","710.954"
"UN","ABZ","LHR","647.095"
"AF","ORY","MRS","626.998"
"WO","YXU","LAS","2993.104"
"EP","THR","RZR","147.139"
"US","DFW","DSM","1005.602"
"RQ","HEA","CCN","281.183"
"AA","DFW","ASE","1128.309"
"I2","CDG","MAD","1064.513"
"DL","MTY","GDL","669.963"
"ZK","MCK","DEN","349.522"
"CZ","HGH","CAN","1038.357"
"JD","LJG","CKG","711.903"
"TK","SGN","IST","8209.035"
"QF","NRT","MEL","8178.839"
"SU","LED","IST","2062.521"
"TU","SXB","DJE","1651.224"
"PS","IST","KBP","1021.972"
"MS","CAI","EBL","1350.426"
"MU","JNG","HRB","1419.432"
"VN","SGN","CAH","243.641"
"AF","RNS","MRS","745.323"
"NF","IPA","DLY","31.251"
"TP","LIS","SMA","1419.801"
"TCX","CUN","MAN","7794.526"
"AS","PAE","SNA","1624.698"
"AF","GOA","CDG","700.5"
"SG","AMD","CCU","1619.943"
"NS","SJW","CGQ","1116.774"
"WN","DEN","CLE","1927.923"
"LA","SCL","LIM","2461.893"
"BA","LHR","ABZ","647.095"
"8D","AKK","ADQ","135.668"
"AI","GAU","CCU","498.312"
"TK","IST","KCM","817.474"
"6E","AMD","HYD","887.697"
"HX","DPS","HKG","3456.084"
"KC","SGN","ALA","4606.482"
"AA","YYC","LHR","7014.965"
"CX","NRT","HKG","2962.147"
"DL","YYC","DFW","2451.197"
"PC","MAD","SAW","2755.684"
"7H","OBU","ABL","46.942"
"AB","NUE","SKG","1364.633"
"MH","KUL","CAN","2612.721"
"US","NRT","DFW","10322.37"
"AT","CMN","CKY","2716.275"
"KE","KWJ","GMP","270.777"
"AR","CUN","EZE","6894.647"
"LA","CUZ","AQP","314.278"
"NK","LAS","PDX","1227.665"
"AS","PDX","PHX","1625.086"
"B6","LGB","LAS","371.509"
"CC","PEU","TGU","393.011"
"WO","YXU","YXX","3208.625"
"A5","BIA","RNS","1068.763"
"CX","CKG","HKG","1098.077"
"FL","DSM","PHX","1847.154"
"FR","CTA","PEG","662.247"
"AF","ORY","LIN","636.468"
"IB","LHR","BOS","5239.65"
"F9","SBA","DEN","1471.392"
"TO","ORY","CTA","1616.612"
"TCX","LAS","MAN","8166.44"
"US","DFW","PIA","1082.532"
"8B","KOE","WGP","373.215"
"US","DFW","ZCL","1242.193"
"UX","CUN","MAD","7961.518"
"NS","NNG","CKG","805.273"
"BY","MAN","SPC","3026.089"
"GS","LZO","NNG","747.928"
"D2","CEE","VUS","487.516"
"V7","PMO","TRN","901.874"
"3U","CKG","CAN","965.641"
"A5","ORY","LRT","443.928"
"CZ","DLC","YNZ","627.538"
"3U","CKG","YIH","474.422"
"AA","TGU","DFW","2318.483"
"V7","GOA","NAP","593.681"
"IB","MAD","LCY","1257.882"
"VS","ISB","LHR","6053.81"
"TK","AYT","SAW","463.092"
"NH","NRT","CAN","2944.428"
"US","BOS","DFW","2509.269"
"IB","MAD","KBP","2873.289"
"EP","YES","THR","555.136"
"WN","PHX","PDX","1625.086"
"US","BWI","DFW","1954.769"
"MF","XMN","WXN","1180.483"
"AT","TRN","CMN","1851.8"
"TA","HAV","LIM","3935.517"
"AV","LIM","EZE","3152.968"
"TP","MRS","LIS","1307.367"
"MF","XMN","HKG","496.476"
"FZ","DXB","HOF","591.147"
"AF","CDG","MAN","587.996"
"PB","YQX","YDF","207.886"
"D2","CEE","LED","440.73"
"IR","THR","HDM","266.676"
"9W","CCU","GAU","498.312"
"LA","CUZ","LIM","585.908"
"AA","PHX","SJD","1165.049"
"AA","CUN","BOS","2796.18"
"PC","SAW","EIN","2169.397"
"ZH","HGH","KWE","1394.304"
"AV","HAV","LIM","3935.517"
"HO","HGH","HRB","1784.854"
"CA","CAN","KWE","742.42"
